event_id,title,author_count,canonical_institution_count,sector_mix,has_industry,has_academia,has_research_institute,has_industry_academia,cluster_id,cluster_label,themes,is_oral,award,public_total_votes,visits_last_7_days,canonical_institutions,authors,url
62649,Multi-scale Explainer for Graph Neural Networks,7,2,Academia,False,True,False,False,5,graph / graph neural / networks / neural networks,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,Shanxi University; Suzhou University,Lutong Wu; Shiying Cheng; Zhiqiang Wang; Jianqing Liang; Peng Song; Xizhao Luo; Jiye Liang,https://icml.cc/virtual/2026/poster/62649
62086,Unified Multimodal Autoregressive Modeling with Shared Context—Visual Tokenizer is Key to Unification,10,8,Academia; Industry; Other / unknown,True,True,False,True,4,visual / multimodal / reasoning / vision,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",false,,0,0,Alibaba; Fudan University; Megvii Technology Inc.; Microsoft; Peking University; Qwen team; Shanghai Jiao Tong University; The Chinese University of Hong Kong,Wujian Peng; Lingchen Meng; Yuxuan Cai; Xianwei Zhuang; Yuhuan Yang; Rongyao Fang; Chenfei Wu; Junyang Lin; Zuxuan Wu; Shuai Bai,https://icml.cc/virtual/2026/poster/62086
61178,Fast KV Compaction via Attention Matching,4,2,Academia; Other / unknown,False,True,False,False,21,quantization / kv / memory / cache,"Theory, optimization, and sampling",false,,176,37,MIT; Thinking Machines Lab,Adam Zweiger; Xinghong Fu; Han Guo; Yoon Kim,https://icml.cc/virtual/2026/poster/61178
61376,Nested birth-death processes are competitive with parameter-heavy neural networks as time-dependent models of protein evolution,2,1,Academia,False,True,False,False,22,gradient / networks / optimization / neural networks,"AI for science, health, and biology; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,UC Berkeley,Annabel Large; Ian Holmes,https://icml.cc/virtual/2026/poster/61376
63161,Do LLMs Signal When They’re Right? Evidence from Neuron Agreement,8,3,Academia,False,True,False,False,1,language / language models / llms / large language,"AI for science, health, and biology; Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",false,,16,5,Fudan University; Harbin Institute of Technology; University of Hong Kong,Kang Chen; Yaoning Wang; Kai Xiong; Zhuoka Feng; Yu Minshen; Wenhe Sun; Haotian Chen; Yixin Cao,https://icml.cc/virtual/2026/poster/63161
66445,MAS-Orchestra: Understanding and Improving Multi-Agent Reasoning Through Holistic Orchestration and Controlled Benchmarks,10,4,Academia; Industry,True,True,False,True,11,agent / agents / multi agent / multi,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,35,2,"Anthropic; Department of Computer Science, University of Wisconsin - Madison; MIT; Salesforce",Zixuan Ke; Yifei Ming; Austin Xu; Ryan Chin; Xuan-Phi Nguyen; Prathyusha Jwalapuram; Jiayu Wang; Semih Yavuz; Caiming Xiong; Shafiq Joty,https://icml.cc/virtual/2026/poster/66445
63519,Semi-LAR: Semi-supervised Contrastive Learning with Linear Attention for Removal of Nighttime Flares,4,3,Academia; Other / unknown,False,True,False,False,25,cross / semantic / label / extensive,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,0,0,A*STAR; Harbin Institute of Technology; Wuhan University of Science and Technology,Xiyu Zhu; Wei Wang; Kui Jiang; Zhengguo Li,https://icml.cc/virtual/2026/poster/63519
62517,RobuQ: Pushing DiTs to W1.58A2 via Robust Activation Quantization,7,4,Academia,False,True,False,False,21,quantization / kv / memory / cache,"Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Multimodal, vision-language, and video; Systems, efficiency, and compression",false,,6,11,ETH Zurich; Shanghai Jiao Tong University; Shanghaijiaotong university; Tsinghua University,Kaicheng Yang; Xun Zhang; Haotong Qin; Yucheng Lin; Kaisen Yang; Xianglong Yan; Yulun Zhang,https://icml.cc/virtual/2026/poster/62517
65011,Self-Supervised Flow Matching for Scalable Multi-Modal Synthesis,8,7,Academia; Industry; Other / unknown,True,True,False,True,3,diffusion / generative / diffusion models / generative models,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,64,62,Black Forest Labs; Ludwig-Maximilians-Universität München; MIT; Meta; Stealth AI GmbH; Unbekannt; Universität Stuttgart,Hila Chefer; Patrick Esser; Dominik Lorenz; Dustin Podell; Vikash Raja; Vinh Tong; Antonio Torralba; Robin Rombach,https://icml.cc/virtual/2026/poster/65011
62700,Q-DiT4SR: Exploration of Detail-Preserving Diffusion Transformer Quantization for Real-World Image Super-Resolution,6,3,Academia,False,True,False,False,21,quantization / kv / memory / cache,"Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,6,9,ETH Zurich; Shanghai Jiao Tong University; South China University of Technology,Xun Zhang; Kaicheng Yang; Hongliang Lu; Haotong Qin; Yong Guo; Yulun Zhang,https://icml.cc/virtual/2026/poster/62700
63189,Bend the Basics: Degradation-Aware Deformable Tokenization for All-in-One Image Restoration,4,3,Academia; Industry,True,True,False,True,10,3d / vision / applications computer / computer vision,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,Alibaba; National University of Singapore; Shanghai Jiao Tong University,Zihao He; Yunfeng Wu; Xinchao Wang; Songhua Liu,https://icml.cc/virtual/2026/poster/63189
65973,Reward Redistribution for CVaR MDPs using a Bellman Operator on L-infinity,5,3,Other / unknown; Research institute,False,False,True,False,7,reinforcement learning / reinforcement / policy / rl,"RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,11,1,HEC Montreal; Innodata Inc.; Mila,Aneri Muni; Vincent Taboga; Esther Derman; Pierre-Luc Bacon; Erick Delage,https://icml.cc/virtual/2026/poster/65973
63596,Learning the Neighborhood: Contrast-Free Multimodal Self-Supervised Molecular Graph Pretraining,3,3,Academia; Other / unknown,False,True,False,False,5,graph / graph neural / networks / neural networks,"AI for science, health, and biology; Multimodal, vision-language, and video",false,,1,7,University of Stuttgart / University of Cologne; Universität Stuttgart; Universität Stuttgart / Bitdefender,Boshra Ariguib; Mathias Niepert; Andrei Manolache,https://icml.cc/virtual/2026/poster/63596
63649,Strat-Reasoner: Reinforcing Strategic Reasoning of LLMs in Multi-Agent Games,7,2,Academia,False,True,False,False,11,agent / agents / multi agent / multi,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",false,,6,3,South China University of Technology; University of Oxford,Yidong He; Yutao Lai; Pengxu Yang; Jiarui Gan; Jiexin Wang; Yi Cai; Mengchen Zhao,https://icml.cc/virtual/2026/poster/63649
61290,Learning with Admissibility: Robust Fuzzy Hashing for Cross-Modal Retrieval with Noisy Labels,6,4,Academia,False,True,False,False,25,cross / semantic / label / extensive,"Causality and data-centric ML; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,Heilongjiang University; Monash University; Sichuan University; Southwest University Of Science And Technology,Xincheng Sun; Ruitao Pu; Guangsi Shi; Zhenwen Ren; Peng Hu; Yuan Sun,https://icml.cc/virtual/2026/poster/61290
65761,Necessary Conditions for Compositional Generalization of Embedding Models,3,3,Academia,False,True,False,False,17,representation / machine learning / machine / general,"Memorization, evaluation, and generalization; Theory, optimization, and sampling",true,,0,0,"Helmholtz AI, Technical University of Munich; KAIST; University of Tübingen",Arnas Uselis; Andrea Dittadi; Seong Joon Oh,https://icml.cc/virtual/2026/poster/65761
61962,How can embedding models bind concepts?,3,2,Academia,False,True,False,False,25,cross / semantic / label / extensive,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,7,3,KAIST; University of Tübingen,Arnas Uselis; Darina Koishigarina; Seong Joon Oh,https://icml.cc/virtual/2026/poster/61962
61964,RLSF-V: Mitigating Hallucinations in MLLMs via Fuzzy Semantic Self-Feedback,5,1,Academia,False,True,False,False,24,preference / reward / preferences / preference optimization,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,Sichuan University,Changhao He; ShuhaoYan; Shuxian Li; Xi Peng; Peng Hu,https://icml.cc/virtual/2026/poster/61964
64482,OServe: Accelerating LLM Serving via Spatial-Temporal Workload Orchestration,5,2,Academia,False,True,False,False,21,quantization / kv / memory / cache,"Systems, efficiency, and compression; Theory, optimization, and sampling",false,,5,9,Shanghai Jiao Tong University; University of Cambridge,Youhe Jiang; Fangcheng Fu; Taiyi Wang; Guoliang He; Eiko Yoneki,https://icml.cc/virtual/2026/poster/64482
62914,Learning Partial Concept Classes and Universal Rates Under Massart Noise,3,3,Academia,False,True,False,False,9,theory / algorithm / optimal / regret,"Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,"Ben Gurion University of the Negev; Ben Gurion University of the Negev, Technion; Purdue University",Ariel Avital; Klim Efremenko; Steve Hanneke,https://icml.cc/virtual/2026/poster/62914
64469,Mitigating Noise-Induced Layout Priors for Object Counting in Diffusion Models,8,3,Academia,False,True,False,False,3,diffusion / generative / diffusion models / generative models,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,Hangzhou Dianzi University; National University of Singapore; Zhejiang University,Xiaoling Gu; Xuelong Li; Shengqi Wu; Yongkang Wong; wu; Huan Li; Zhou Yu; Mohan Kankanhalli,https://icml.cc/virtual/2026/poster/64469
60696,High-Probability Convergence Guarantees of Decentralized SGD,2,2,Other / unknown,False,False,False,False,9,theory / algorithm / optimal / regret,"LLM reasoning and test-time compute; Theory, optimization, and sampling",false,,2,0,EPFL; EPFL Lausanne,Aleksandar Armacki; Ali Sayed,https://icml.cc/virtual/2026/poster/60696
62287,AReaL-DTA: Dynamic Tree Attention for Efficient Reinforcement Learning of Large Language Models,11,5,Academia; Other / unknown,False,True,False,False,6,reasoning / reinforcement / rl / reinforcement learning,Diffusion language models; RL for LLMs and verifiable rewards,false,,7,0,Hong Kong University of Science and Technology; Peking University; Shanghai Qi Zhi Institute; Tsinghua University; University of Science and Technology of China,Jiarui Zhang; Yuchen Yang; Ran Yan; Zhiyu Mei; Liyuan Zhang; LiDaifeng; Wei Fu; Jiaxuan Gao; Shusheng Xu; Yi Wu; Binhang Yuan,https://icml.cc/virtual/2026/poster/62287
64957,DITING: A Weak Degradation Listener for Battery Lifetime Early Prediction,4,1,Academia,False,True,False,False,20,code / anonymous / 4open science / 4open,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,0,0,Taiyuan University of Technology,Hao Miao; Ni Zhang; Zefei Ning; Li Wang,https://icml.cc/virtual/2026/poster/64957
64704,Adaptive Policy Backbone via Shared Network,2,1,Academia,False,True,False,False,7,reinforcement learning / reinforcement / policy / rl,"Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,1,0,KAIST,Bumgeun Park; Donghwan Lee,https://icml.cc/virtual/2026/poster/64704
64161,DOUBT: Decoupled Object-level Understanding and Bridging via vMF-based Trustworthiness for Hallucination Detection in MLLMs,5,1,Academia,False,True,False,False,4,visual / multimodal / reasoning / vision,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",true,,0,0,Sichuan University,Kaiqi Chen; Yang Qin; Changhao He; Xi Peng; Peng Hu,https://icml.cc/virtual/2026/poster/64161
64700,Exploring Accurate and Transparent Domain Adaptation in Predictive Healthcare via Concept-Grounded Orthogonal Inference,4,3,Academia; Other / unknown,False,True,False,False,25,cross / semantic / label / extensive,"AI for science, health, and biology; Interpretability and mechanistic analysis; Safety, alignment, governance, and risk",false,,1,0,Stevens Institute of Technology; University of Massachusetts Chan Medical School; Walmart Global Tech,Pengfei Hu; Chang Lu; Feifan Liu; Yue Ning,https://icml.cc/virtual/2026/poster/64700
64623,Posterior Mismatch Matters: Adversarial Training for Long-Tailed Robustness,5,2,Academia,False,True,False,False,25,cross / semantic / label / extensive,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,Sichuan University; South China University of Technology,Lilin Zhang; Li Yue; Jiancheng Shi; Jiancheng Lv; Xianggen Liu,https://icml.cc/virtual/2026/poster/64623
62767,Trajectory Stitching for Solving Inverse Problems with Flow-Based Models,4,4,Academia; Other / unknown,False,True,False,False,3,diffusion / generative / diffusion models / generative models,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video",false,,3,0,Ben-Gurion University of the Negev; German Electron Synchrotron DESY; University College London; University of Cambridge,Alexander Denker; Moshe Eliasof; Zeljko Kereta; Carola-Bibiane Schönlieb,https://icml.cc/virtual/2026/poster/62767
65954,Multimodal Nested Learning for Decoupled and Coordinated Optimization,6,2,Academia; Other / unknown,False,True,False,False,25,cross / semantic / label / extensive,"Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",true,,0,0,"Sichuan Newstrong UHD Video Technology Co., Ltd.; Sichuan University",Yanglin Feng; Yang Qin; Dezhong Peng; Rui Wang; Xiaomin Song; Peng Hu,https://icml.cc/virtual/2026/poster/65954
62925,Quantifying the Effect of Noise in Language Generation,2,2,Academia,False,True,False,False,9,theory / algorithm / optimal / regret,Other / uncategorized,false,,0,0,Duke University; Harvard University,Aaron Li; Ian Zhang,https://icml.cc/virtual/2026/poster/62925
62726,Bad Seeing or Bad Thinking? Rewarding Perception for Multimodal Reasoning,7,5,Academia; Other / unknown,False,True,False,False,4,visual / multimodal / reasoning / vision,"Agents, tools, and computer use; LLM reasoning and test-time compute; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",true,,21,27,Hong Kong University of Science and Technology; Meituan; Tsinghua University; University of Waterloo; Zhejiang University,Haozhe WANG; Qixin Xu; Changpeng Wang; Taofeng Xue; Chong Peng; Wenhu Chen; Fangzhen Lin,https://icml.cc/virtual/2026/poster/62726
62559,StormInsight: Hierarchical Environmental Forcing and Vertical Coupling for Weather System Evolution,8,2,Academia; Other / unknown,False,True,False,False,15,physics / chemistry / earth / applications chemistry,"AI for science, health, and biology; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",false,,0,0,China Meteorological Administration; Hong Kong University of Science and Technology,Jun Chen; Yan Fang; Minghui Qiu; Yueran Qiu; Lin CHEN; Shuxin Zhong; Yu ZHANG; Kaishun WU,https://icml.cc/virtual/2026/poster/62559
66047,From Statics to Dynamics: Physics-Aware Image Editing with Latent Transition Priors,5,4,Academia; Other / unknown,False,True,False,False,3,diffusion / generative / diffusion models / generative models,"AI for science, health, and biology; Agents, tools, and computer use; Causality and data-centric ML; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,20,16,KAUST; King Abdullah University of Science and Technology; PyImageSearch; The Chinese University of Hong Kong,Liangbing Zhao; Le Zhuo; Sayak Paul; Hongsheng Li; Mohamed Elhoseiny,https://icml.cc/virtual/2026/poster/66047
66022,AdaSplash-2: Faster Differentiable Sparse Attention,7,6,Academia; Other / unknown,False,True,False,False,14,attention / transformers / transformer / context,"Systems, efficiency, and compression",false,,4,0,Carnegie Mellon University; IT / IST / U. of Lisbon; Instituto Superior Técnico Sword Health; Instituto de Telecomunicacoes (VAT PT 502 854 200); University of Amsterdam; University of Edinburgh,Nuno M. T. Gonçalves; Hugo Pitorro; Vlad Niculae; Edoardo Ponti; Lei Li; Andre Martins; Marcos V. Treviso,https://icml.cc/virtual/2026/poster/66022
62195,FlowNar: Scalable Streaming Narration for Long-Form Videos,7,4,Academia; Other / unknown,False,True,False,False,0,video / video generation / videos / temporal,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,2,1,Fraunhofer IOSB; Karlsruhe Institute of Technology; Karlsruher Institut für Technologie; University of Bonn,Zeyun Zhong; Manuel Martin; Chengzhi Wu; David Schneider; Frederik DIEDERICHS; Juergen Gall; Jürgen Beyerer,https://icml.cc/virtual/2026/poster/62195
65669,"Tabero: Learning Gentle Manipulation with Closed-Loop Force Feedback from Vision, Touch, and Language",7,2,Academia; Industry,True,True,False,True,19,action / vla / language action / vision language,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models",false,,13,11,Hong Kong University of Science and Technology; NVIDIA,Qiwei Wu; Rui Zhang; Xin Xiang; Tao Li; Weihua Zhang; Junjie Lai; Renjing Xu,https://icml.cc/virtual/2026/poster/65669
65990,Towards Hierarchy–Uniformity Equilibrium: Recovering Semantic Depth in Hypergraph Contrastive Learning,7,5,Academia,False,True,False,False,5,graph / graph neural / networks / neural networks,"Interpretability and mechanistic analysis; Safety, alignment, governance, and risk",true,,0,0,"Beijing Normal University; School of Information, Central University of Finance and Economics, China; University of Cambridge; University of Chinese Academy of Sciences; Zhejiang Normal University",Ruiting Zhao; Ming Li; Lixin Cui; Lu Bai; Feilong Cao; Ke Lv; Pietro Lió,https://icml.cc/virtual/2026/poster/65990
63290,MAS-Architect: Declarative Multi-Agent System Design via Separation of Concerns,9,3,Academia; Industry,True,True,False,True,11,agent / agents / multi agent / multi,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",false,,0,0,Alibaba; University of Hong Kong; Zhejiang University,Jing Huang; Lidong Zhang; Mutian Bao; Yadong Li; Xingzhong Xu; Jinjian Zhang; Jie Liu; Ming Kong; Qiang Zhu,https://icml.cc/virtual/2026/poster/63290
62953,UCPO: Uncertainty-Aware Policy Optimization,12,3,Academia; Industry,True,True,False,True,6,reasoning / reinforcement / rl / reinforcement learning,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,14,1,Alibaba; Shanghai Jiao Tong University; Zhejiang University,Xianzhou Zeng; Jing Huang; Chunmei Xie; Gongrui Nan; Siye Chen; Mengyu Lu; Weiqi Xiong; Qixuan Zhou; Junhao Zhang; Qiang Zhu; Yadong Li; Xingzhong Xu,https://icml.cc/virtual/2026/poster/62953
62117,Creat3r: Confidence Reaggregation for Exploration-aware Active 3D Reconstruction,3,2,Academia; Other / unknown,False,True,False,False,10,3d / vision / applications computer / computer vision,"Agents, tools, and computer use; Multimodal, vision-language, and video; Systems, efficiency, and compression",false,,0,0,"Institute of Information Science, Academia Sinica; National Tsing Hua University",Chih Jung Tsai; Hwann-Tzong Chen; Tyng-Luh Liu,https://icml.cc/virtual/2026/poster/62117
64023,Omni-fMRI: A Universal Atlas-Free fMRI Foundation Model,9,6,Academia; Industry; Other / unknown,True,True,False,True,27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,"AI for science, health, and biology; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,6,0,SUSTech; Samsung; Shenzhen University; Southern University of Science and Technology; The University of Warwick; University of Warwick,Mo Wang; Wenhao Ye; Junfeng Xia; Junxiang Zhang; Xuanye Pan; Minghao Xu; Haotian Deng; Hongkai Wen; Quanying Liu,https://icml.cc/virtual/2026/poster/64023
60882,What Linear Probes Miss: Multi-View Probing for Weight-Space Learning,3,2,Other / unknown,False,False,False,False,17,representation / machine learning / machine / general,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization",false,,5,9,UNIST; Ulsan National Institute of Science and Technology,Eunwoo Heo; Kyeongkook Seo; Jaejun Yoo,https://icml.cc/virtual/2026/poster/60882
61908,TPGDiff : Hierarchical Triple-Prior Guided Diffusion for Image Restoration,4,2,Academia,False,True,False,False,10,3d / vision / applications computer / computer vision,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,4,0,Northwest Polytechnical University Xi'an; Northwestern Polytechnical University,Yanjie Tu; Qingsen Yan; Axi Niu; Jiacong Tang,https://icml.cc/virtual/2026/poster/61908
63241,The Accumulation of Score Estimation Error in Diffusion Models,5,3,Academia,False,True,False,False,3,diffusion / generative / diffusion models / generative models,"Diffusion, flow, and generative modeling; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,East China Normal University; MIT; Shanghai Jiao Tong University,Baoxiang He; Valentio Iverson; Shuai Li; Cheng Chen; Bo Jiang,https://icml.cc/virtual/2026/poster/63241
62608,"Foundation VAE for CT Reconstruction, Augmentation, and Generation",8,3,Academia; Industry,True,True,False,True,3,diffusion / generative / diffusion models / generative models,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Systems, efficiency, and compression",false,,4,9,Johns Hopkins University; Microsoft; National University of Singapore,Qi Chen; Shuhan Ding; Yu Gu; Nan Liu; Jiang Bian; Alan Yuille; Zongwei Zhou; Jingjing Fu,https://icml.cc/virtual/2026/poster/62608
61629,STT-LLM: Structural-Temporal Tokenization for Adapting LLMs to Longitudinal Clinical Profiles,3,3,Other / unknown,False,False,False,False,1,language / language models / llms / large language,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",false,,0,0,German Research Center for AI; German Research Center for Artificial Intelligence; German Research Center for Artificial Intelligence (DFKI),Maxx Richard Rahman; Mostafa Hammouda; Wolfgang Maass,https://icml.cc/virtual/2026/poster/61629
61719,Structured Diffusion Bridges: Inductive Bias for Denoising Diffusion Bridges,3,3,Academia,False,True,False,False,3,diffusion / generative / diffusion models / generative models,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,0,9,Ben Gurion University; Ben Gurion University of the Negev; Ben Gurion University of the Negev | Decart AI,Eitan Kosman; Gabriele Serussi; Chaim Baskin,https://icml.cc/virtual/2026/poster/61719
60525,LangPrecip: Language-Aware Multimodal Precipitation Nowcasting,5,3,Academia,False,True,False,False,15,physics / chemistry / earth / applications chemistry,"AI for science, health, and biology; Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,3,2,Chengdu Textile College; University of Electronic Science and Technology of China; yibin university,Xudong Ling; Lichaorong; Huang Tianxi; Qian Dong; Guiduo Duan,https://icml.cc/virtual/2026/poster/60525
61851,DecomPose: Disentangling Cross-Category Optimization Contention for Category-Level 6D Object Pose Estimation,4,3,Academia,False,True,False,False,10,3d / vision / applications computer / computer vision,"Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,2,0,Peking University; University of Science and Technology of China; Wuhan Institute of Technology,Yifan Gao; Lu Zou; Zhangjin Huang; Guoping Wang,https://icml.cc/virtual/2026/poster/61851
61794,Revisiting Coding-Based Approaches to Overcome the Curse of Dimensionality in Learning-Based Watermarking,3,2,Academia,False,True,False,False,25,cross / semantic / label / extensive,"Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,National University of Singapore; University of Science and Technology of China,Yupeng Qiu; Han Fang; Ee-Chien Chang,https://icml.cc/virtual/2026/poster/61794
65758,Beyond Unidirectional Bias: Reciprocal Perspective Calibration in Scene Graph Generation,5,3,Academia,False,True,False,False,10,3d / vision / applications computer / computer vision,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,Anhui University; Fudan University; Hefei Institute of Technology,Haifeng Zhao; Wenbo Zhao; Xuemei Luo; Lei-Lei Ma; Dengdi Sun,https://icml.cc/virtual/2026/poster/65758
61628,HieraScaffold: Learning Compact Hierarchical Representations for Scalable 4D LiDAR Generation,2,1,Academia,False,True,False,False,10,3d / vision / applications computer / computer vision,"Multimodal, vision-language, and video",false,,0,0,Singapore University of Technology and Design,Zijie Wu; Na Zhao,https://icml.cc/virtual/2026/poster/61628
61454,GeoLoom: High-quality Geometric Diagram Generation from Textual Input,5,2,Academia; Industry,True,True,False,True,10,3d / vision / applications computer / computer vision,"Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,5,0,Baidu; Beijing Normal University,Xiaojing Wei; Ting Zhang; Wei He; Jingdong Wang; Hua Huang,https://icml.cc/virtual/2026/poster/61454
61340,E²I-VRWKV: Explicit EPI-Representation and Interaction-Aware Vision-RWKV for Light Field Semantic Segmentation,6,1,Academia,False,True,False,False,10,3d / vision / applications computer / computer vision,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,Tianjin University of Technology,Wei Zhang; Chen Jia; Xu Cheng; Fan Shi; Hui Liu; Shengyong Chen,https://icml.cc/virtual/2026/poster/61340
66642,Kuramoto Oscillatory Phase Encoding: Neuro-inspired Synchronization for Improved Learning Efficiency,5,1,Industry,True,False,False,False,27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,"AI for science, health, and biology; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,4,3,Microsoft,Mingqing Xiao; Yansen Wang; Dongqi Han; Caihua Shan; Dongsheng Li,https://icml.cc/virtual/2026/poster/66642
63892,ScaLoRA: Optimally Scaled Low-Rank Adaptation for Efficient High-Rank Fine-Tuning,4,3,Academia; Other / unknown,False,True,False,False,12,tuning / fine tuning / fine / lora,"LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,3,0,Morgan Stanley; University of Minnesota; VISA,Yilang Zhang; Xiaodong Yang; Yiwei Cai; Georgios B. Giannakis,https://icml.cc/virtual/2026/poster/63892
62522,Overcoming PINNs Failure Modes In High Dimension With Low-Rank Fourier Sum,3,3,Academia; Industry,True,True,False,True,16,physics / pde / equations / pdes,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,0,0,"Google; Technion - Israel Institute of Technology, Technion; Technion- Israel institute of technology",Natan Kaminsky; Daniel Freedman; Kira Radinsky,https://icml.cc/virtual/2026/poster/62522
62577,Stabilized Supralinear Networks Learn to Switch Coding Strategies Balancing Cost and Performance,11,2,Academia; Industry,True,True,False,True,27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,"AI for science, health, and biology; Interpretability and mechanistic analysis; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",false,,0,0,Fudan University; Microsoft,Haoyu Wang; Wei Dai; Jialun Ma; Jiawei Zhang; Jinqi Liu; Mingchen Jiang; Mingqing Xiao; Yansen Wang; Dongqi Han; Dongsheng Li; Yuguo Yu,https://icml.cc/virtual/2026/poster/62577
