event_id,cluster_id,cluster_label,title,topic,topic_group,themes,is_oral,award,public_total_votes,visits_last_7_days,github_stars,composite_score,cluster_distance,cluster_centrality,attention_score,url,alphaxiv_url
65199,11,agent / agents / multi agent / multi,IEC: When Information-Driven Exploration Meets Spectral Consensus via Primal–Dual Reward Regularization in Decentralized Multi-Agent RL,Reinforcement Learning->Multi-agent,Reinforcement Learning,"Agents, tools, and computer use; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",false,,0,0,0,0.0,0.83495,0.54497,0.0,https://icml.cc/virtual/2026/poster/65199,
64059,0,video / video generation / videos / temporal,Temporal-Emerged Prompting for Segment Anything in Multiframe Infrared Small Target Detection,Applications->Computer Vision,Applications,"Agents, tools, and computer use; Multimodal, vision-language, and video",false,,0,0,0,0.0,0.87682,0.53281,0.0,https://icml.cc/virtual/2026/poster/64059,
66755,11,agent / agents / multi agent / multi,Numina-Lean-Agent: An Open and General Agentic Reasoning System for Formal Mathematics,Deep Learning->Large Language Models,Deep Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",false,,38,3,254,1.1552,0.83996,0.54349,0.02349,https://icml.cc/virtual/2026/poster/66755,https://www.alphaxiv.org/abs/2601.14027
64131,3,diffusion / generative / diffusion models / generative models,On the Separability of Information in Diffusion Models,Deep Learning->Generative Models and Autoencoders,Deep Learning,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Multimodal, vision-language, and video",false,,4,0,1,0.143,0.78296,0.56086,0.0022,https://icml.cc/virtual/2026/poster/64131,https://www.alphaxiv.org/abs/2509.23937
63718,12,tuning / fine tuning / fine / lora,Task-Driven Subspace Decomposition for Knowledge Sharing and Isolation in LoRA-based Continual Learning,Applications->Computer Vision,Applications,"Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,11,9,21,0.6456,0.85468,0.53918,0.01371,https://icml.cc/virtual/2026/poster/63718,https://www.alphaxiv.org/abs/2603.00191
64147,10,3d / vision / applications computer / computer vision,WhisperSplat: Lossless Steganography in 3D Gaussian Splatting,Applications->Computer Vision,Applications,"Agents, tools, and computer use; Multimodal, vision-language, and video",false,,0,0,0,0.0,0.84393,0.54232,0.0,https://icml.cc/virtual/2026/poster/64147,
66347,9,theory / algorithm / optimal / regret,Approximate Proportionality in Online Fair Division,Theory->Game Theory,Theory,"Theory, optimization, and sampling",false,,3,0,0,0.0033,0.81601,0.55066,0.00165,https://icml.cc/virtual/2026/poster/66347,https://www.alphaxiv.org/abs/2508.03253
64151,29,speech / audio / applications language / speech dialog,User-Aware Active Knowledge Acquisition for Emotional Support Dialogue,"Applications->Language, Speech and Dialog",Applications,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,9,0,1,0.1485,0.85237,0.53985,0.00496,https://icml.cc/virtual/2026/poster/64151,https://www.alphaxiv.org/abs/2605.29715
66003,3,diffusion / generative / diffusion models / generative models,Coevolutionary Continuous Discrete Diffusion: Make Your Diffusion Language Model a Latent Reasoner,Deep Learning->Large Language Models,Deep Learning,"Diffusion language models; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,63,15,0,0.0949,0.89602,0.52742,0.04747,https://icml.cc/virtual/2026/poster/66003,https://www.alphaxiv.org/abs/2510.03206
60685,21,quantization / kv / memory / cache,Rethinking 1-bit Optimization Leveraging Pre-trained Large Language Models,Deep Learning->Large Language Models,Deep Learning,"LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,3,0,0,0.0033,0.87279,0.53396,0.00165,https://icml.cc/virtual/2026/poster/60685,https://www.alphaxiv.org/abs/2508.06974
66114,17,representation / machine learning / machine / general,Uncovering the Latent Potential of Deep Intermediate Representations,Deep Learning->Foundation Models,Deep Learning,Interpretability and mechanistic analysis,false,,2,0,0,0.0022,0.87927,0.53212,0.0011,https://icml.cc/virtual/2026/poster/66114,https://www.alphaxiv.org/abs/2605.23033
64166,9,theory / algorithm / optimal / regret,Forward-KL Convergence of Time-Inhomogeneous Langevin Diffusions,,Unknown,"Diffusion, flow, and generative modeling; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.92619,0.51916,0.0,https://icml.cc/virtual/2026/poster/64166,https://www.alphaxiv.org/abs/2601.22349
62709,10,3d / vision / applications computer / computer vision,Let Language Constrain Geometry: Vision–Language Models as Semantic and Spatial Critics for 3D Generation,Applications->Computer Vision,Applications,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,11,0,0,0.0121,0.75793,0.56885,0.00606,https://icml.cc/virtual/2026/poster/62709,https://www.alphaxiv.org/abs/2511.14271
64169,22,gradient / networks / optimization / neural networks,Full-Batch Gradient Descent Outperforms One-Pass SGD: Sample Complexity Separation in Single-Index Learning,Theory->Learning Theory,Theory,"Interpretability and mechanistic analysis; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,6,0,0,0.0066,0.80818,0.55304,0.00331,https://icml.cc/virtual/2026/poster/64169,https://www.alphaxiv.org/abs/2602.02431
64170,9,theory / algorithm / optimal / regret,LS$^{2}$MC-GDA: A Smoothed Algorithm for Federated Stochastic Compositional Minimax Optimization,"Optimization->Large Scale, Parallel and Distributed",Optimization,"RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,0,0.0,0.85724,0.53843,0.0,https://icml.cc/virtual/2026/poster/64170,
64184,23,interpretability / accountability / transparency / transparency interpretability,RECAST: Model Reconstruction via Counterfactual-Aware Wasserstein Geometry under Limited Data,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"Interpretability and mechanistic analysis; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.81382,0.55132,0.0,https://icml.cc/virtual/2026/poster/64184,
65443,17,representation / machine learning / machine / general,Conditionally Site-Independent Neural Evolution of Antibody Sequences,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Theory, optimization, and sampling",false,,3,0,0,0.0033,0.91255,0.52286,0.00165,https://icml.cc/virtual/2026/poster/65443,https://www.alphaxiv.org/abs/2602.18982
64185,17,representation / machine learning / machine / general,"Coverage, Not Averages: Semantic Stratification for Trustworthy Retrieval Evaluation",General Machine Learning->Evaluation,General Machine Learning,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,2,2,0,0.0056,0.9215,0.52043,0.0028,https://icml.cc/virtual/2026/poster/64185,https://www.alphaxiv.org/abs/2604.20763
60898,7,reinforcement learning / reinforcement / policy / rl,Reverse Flow Matching: A Unified Framework for Online Reinforcement Learning with Diffusion and Flow Policies,Reinforcement Learning->Online,Reinforcement Learning,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",false,,23,17,0,0.0543,0.7927,0.55782,0.02713,https://icml.cc/virtual/2026/poster/60898,https://www.alphaxiv.org/abs/2601.08136
66075,13,scaling / test time / test / time,Breaking the Echo Chamber: A Dynamic Ensemble Pruning Perspective on MoE,Deep Learning->Large Language Models,Deep Learning,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",false,,0,0,0,0.0,0.92063,0.52066,0.0,https://icml.cc/virtual/2026/poster/66075,
64197,10,3d / vision / applications computer / computer vision,Distilling Neuro-Symbolic Programs into 3D Multi-modal LLMs,Applications->Computer Vision,Applications,"AI for science, health, and biology; Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,7,0,10,0.4873,0.87199,0.53419,0.00386,https://icml.cc/virtual/2026/poster/64197,https://www.alphaxiv.org/abs/2606.01215
61066,15,physics / chemistry / earth / applications chemistry,Interpretability and Generalization Bounds for Learning Spatial Physics,"Applications->Chemistry, Physics, and Earth Sciences",Applications,"AI for science, health, and biology; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,2,2,0,0.0056,0.77156,0.56448,0.0028,https://icml.cc/virtual/2026/poster/61066,https://www.alphaxiv.org/abs/2506.15199
62040,21,quantization / kv / memory / cache,"ThunderAgent: A Fast, Simple, and Program-Aware Agentic Inference System",General Machine Learning->Hardware and Software,General Machine Learning,"AI for science, health, and biology; Agents, tools, and computer use; Memorization, evaluation, and generalization; Systems, efficiency, and compression",false,,55,21,370,1.2796,0.84347,0.54246,0.04816,https://icml.cc/virtual/2026/poster/62040,https://www.alphaxiv.org/abs/2602.13692
64201,10,3d / vision / applications computer / computer vision,Continuous Viewpoint Adaptation for Single View 3D Object Reconstruction,Applications->Computer Vision,Applications,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.73742,0.57557,0.0,https://icml.cc/virtual/2026/poster/64201,
64202,22,gradient / networks / optimization / neural networks,Stochastic Gradient Methods under Heavy-Tailed Noises in Weakly Convex Optimization,Optimization->Stochastic,Optimization,"Theory, optimization, and sampling",false,,1,2,0,0.0045,0.86171,0.53714,0.00225,https://icml.cc/virtual/2026/poster/64202,https://www.alphaxiv.org/abs/2507.13283
64207,23,interpretability / accountability / transparency / transparency interpretability,Do Language Models Track Entities Across State Changes?,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Safety, alignment, governance, and risk",false,,11,0,3,0.2894,0.7451,0.57303,0.00606,https://icml.cc/virtual/2026/poster/64207,https://www.alphaxiv.org/abs/2605.30233
63359,1,language / language models / llms / large language,Less is More: Geometric Unlearning for LLMs with Minimal Data Disclosure,Deep Learning->Large Language Models,Deep Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,1,0,0,0.0011,0.86683,0.53567,0.00055,https://icml.cc/virtual/2026/poster/63359,https://www.alphaxiv.org/abs/2605.01735
61187,21,quantization / kv / memory / cache,TGV-KV: Text-Grounded KV Eviction for Vision-Language Models,Applications->Computer Vision,Applications,"Agents, tools, and computer use; Multimodal, vision-language, and video",false,,8,8,3,0.2997,0.87179,0.53425,0.01121,https://icml.cc/virtual/2026/poster/61187,https://www.alphaxiv.org/abs/2606.03075
64232,16,physics / pde / equations / pdes,Simple yet Effective: Low-Rank Spatial Attention for Neural Operators,"Applications->Chemistry, Physics, and Earth Sciences",Applications,"AI for science, health, and biology; Agents, tools, and computer use; Systems, efficiency, and compression",false,,9,1,0,0.0116,0.68714,0.59272,0.00581,https://icml.cc/virtual/2026/poster/64232,https://www.alphaxiv.org/abs/2604.03582
64235,0,video / video generation / videos / temporal,From Inpainting to Editing: Unlocking Robust Mask-Free Visual Dubbing via Generative Bootstrapping,Applications->Computer Vision,Applications,"Diffusion language models; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,15,0,35,0.7332,0.72232,0.58061,0.00826,https://icml.cc/virtual/2026/poster/64235,https://www.alphaxiv.org/abs/2512.25066
61185,24,preference / reward / preferences / preference optimization,Human-in-the-Loop Policy Optimization for Preference-Based Multi-Objective Reinforcement Learning,Reinforcement Learning->Deep RL,Reinforcement Learning,"Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Robotics and world models; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,1,0,0.0017,0.78398,0.56054,0.00085,https://icml.cc/virtual/2026/poster/61185,https://www.alphaxiv.org/abs/2401.02160
61036,0,video / video generation / videos / temporal,SMD: Multi-view Safety-Critical Driving Video Generation in the Real-world Domain,Applications->Computer Vision,Applications,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,0,0.0,0.8337,0.54535,0.0,https://icml.cc/virtual/2026/poster/61036,
65353,11,agent / agents / multi agent / multi,CocoRNA: Collective RNA Design with Cooperative Multi-agent Reinforcement Learning,"Applications->Chemistry, Physics, and Earth Sciences",Applications,"AI for science, health, and biology; Agents, tools, and computer use; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",false,,0,0,0,0.0,0.83807,0.54405,0.0,https://icml.cc/virtual/2026/poster/65353,
64246,5,graph / graph neural / networks / neural networks,Same Graph Cross-Task Transfer in GNNs: Protocols and Predictors,Deep Learning->Graph Neural Networks,Deep Learning,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,0,0.0,0.64063,0.60952,0.0,https://icml.cc/virtual/2026/poster/64246,
60900,10,3d / vision / applications computer / computer vision,SplAttN: Bridging 2D and 3D with Gaussian Soft Splatting and Attention for Point Cloud Completion,Applications->Computer Vision,Applications,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",false,,6,0,12,0.5196,0.87154,0.53432,0.00331,https://icml.cc/virtual/2026/poster/60900,https://www.alphaxiv.org/abs/2605.01466
67163,23,interpretability / accountability / transparency / transparency interpretability,Position: Genomic Model Research Must Move Beyond Anecdotal Evaluation of Interpretability Methods,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"AI for science, health, and biology; Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,1,0,0,0.0011,0.70513,0.58646,0.00055,https://icml.cc/virtual/2026/poster/67163,https://www.alphaxiv.org/abs/2606.07607
66618,17,representation / machine learning / machine / general,Understanding Transfer Learning of RNA Foundation Models on Downstream Tasks,"General Machine Learning->Transfer, Multitask and Meta-learning",General Machine Learning,"AI for science, health, and biology; Agents, tools, and computer use; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,0,0.0,0.92494,0.5195,0.0,https://icml.cc/virtual/2026/poster/66618,
61275,17,representation / machine learning / machine / general,PACE: Post-Causal Entropy Modeling for Learned LiDAR Point Cloud Compression,General Machine Learning->Representation Learning,General Machine Learning,"Causality and data-centric ML; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",false,,0,0,0,0.0,0.92179,0.52035,0.0,https://icml.cc/virtual/2026/poster/61275,https://www.alphaxiv.org/abs/2605.01320
63695,22,gradient / networks / optimization / neural networks,"GradientStabilizer: Fix the Norm, Not the Gradient",Optimization->Stochastic,Optimization,"Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,43,3,28,0.7259,0.83887,0.54381,0.02624,https://icml.cc/virtual/2026/poster/63695,https://www.alphaxiv.org/abs/2502.17055
64258,26,privacy / private / dp / aspects privacy,"Multilingual Unlearning in LLMs: Transfer, Dynamics, and Reversibility",Social Aspects->Privacy,Social Aspects,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,1,1,0,0.0028,0.93086,0.5179,0.0014,https://icml.cc/virtual/2026/poster/64258,https://www.alphaxiv.org/abs/2606.03291
64260,4,visual / multimodal / reasoning / vision,DocHop: Benchmarking Out-of-domain Multi-hop Reasoning in Information-Dense Documents,General Machine Learning->Evaluation,General Machine Learning,"Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,0,0,0,0.0,0.77906,0.56209,0.0,https://icml.cc/virtual/2026/poster/64260,
61874,17,representation / machine learning / machine / general,Hyperbolic Associative Memory Networks,Deep Learning->Other Representation Learning,Deep Learning,"Theory, optimization, and sampling",false,,0,0,0,0.0,0.9174,0.52154,0.0,https://icml.cc/virtual/2026/poster/61874,
64265,19,action / vla / language action / vision language,SCOPE: Evolving Symbolic World for Planning in Open-Ended Environments,General Machine Learning->Methodology,General Machine Learning,"Agents, tools, and computer use; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Robotics and world models",false,,0,0,0,0.0,0.9075,0.52425,0.0,https://icml.cc/virtual/2026/poster/64265,
65766,12,tuning / fine tuning / fine / lora,Weight-Space Learning for Certifiable Few-shot Transfer Learning,"General Machine Learning->Transfer, Multitask and Meta-learning",General Machine Learning,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,0,0.0,0.86411,0.53645,0.0,https://icml.cc/virtual/2026/poster/65766,
62371,5,graph / graph neural / networks / neural networks,An Approximation Algorithm for Graph Label Selection,Optimization->Discrete and Combinatorial Optimization,Optimization,"Theory, optimization, and sampling",false,,1,1,0,0.0028,0.91464,0.52229,0.0014,https://icml.cc/virtual/2026/poster/62371,https://www.alphaxiv.org/abs/2605.18623
65025,11,agent / agents / multi agent / multi,TOM-SWE: User Mental Modeling For Software Engineering Agents,"Applications->Language, Speech and Dialog",Applications,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,14,11,115,0.9849,0.80691,0.55343,0.01707,https://icml.cc/virtual/2026/poster/65025,https://www.alphaxiv.org/abs/2510.21903
65253,3,diffusion / generative / diffusion models / generative models,3D MeanFlow: One-Step Point Cloud Completion and Generation via Average-Velocity Transport,Deep Learning->Generative Models and Autoencoders,Deep Learning,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.88979,0.52916,0.0,https://icml.cc/virtual/2026/poster/65253,
64903,20,code / anonymous / 4open science / 4open,Sample Margin-Aware Recalibration of Temperature Scaling,Applications->Computer Vision,Applications,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,1,1,0,0.0028,0.8956,0.52754,0.0014,https://icml.cc/virtual/2026/poster/64903,https://www.alphaxiv.org/abs/2506.23492
64280,9,theory / algorithm / optimal / regret,Convergence Analysis of Decentralized Hessian-/Jacobian-Free Algorithm for Nonconvex Stochastic Bilevel Optimization,"Optimization->Large Scale, Parallel and Distributed",Optimization,"Agents, tools, and computer use; Theory, optimization, and sampling",false,,0,0,0,0.0,0.86528,0.53611,0.0,https://icml.cc/virtual/2026/poster/64280,
60884,1,language / language models / llms / large language,Information Flow Reveals When to Trust Language Models,Deep Learning->Large Language Models,Deep Learning,Interpretability and mechanistic analysis; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards,true,,0,0,0,1.5,0.86419,0.53643,0.0,https://icml.cc/virtual/2026/poster/60884,
64284,18,time series / series / time / forecasting,Dywave: Event-Aligned Dynamic Tokenization for Heterogeneous IoT Sensing Signals,"Deep Learning->Sequential Models, Time series",Deep Learning,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.81663,0.55047,0.0,https://icml.cc/virtual/2026/poster/64284,
64288,12,tuning / fine tuning / fine / lora,Learning in the Fisher Subspace: A Guided Initialization for LoRA Fine-Tuning,Deep Learning->Large Language Models,Deep Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Systems, efficiency, and compression",false,,2,0,0,0.0022,0.7127,0.58387,0.0011,https://icml.cc/virtual/2026/poster/64288,https://www.alphaxiv.org/abs/2605.01046
64294,23,interpretability / accountability / transparency / transparency interpretability,Less is More: Neuroscience-Motivated Probing for Efficient Concept Circuits Tracing,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"AI for science, health, and biology; Causality and data-centric ML; Interpretability and mechanistic analysis; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,0,0.0,0.70897,0.58515,0.0,https://icml.cc/virtual/2026/poster/64294,
64309,7,reinforcement learning / reinforcement / policy / rl,Designing Observation and Action Models for Efficient Reinforcement Learning with LLMs,Reinforcement Learning->Deep RL,Reinforcement Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",false,,0,0,0,0.0,0.77767,0.56253,0.0,https://icml.cc/virtual/2026/poster/64309,
62747,25,cross / semantic / label / extensive,Towards Universal Gene Regulatory Network Inference: Unlocking Generalizable Regulatory Knowledge in Single-cell Foundation Models,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Memorization, evaluation, and generalization",false,,1,2,0,0.0045,0.92571,0.51929,0.00225,https://icml.cc/virtual/2026/poster/62747,https://www.alphaxiv.org/abs/2605.08128
66460,1,language / language models / llms / large language,TopBench: A Benchmark for Implicit Prediction and Reasoning over Tabular Question Answering,Deep Learning->Large Language Models,Deep Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,7,3,8,0.4523,0.82822,0.54698,0.00641,https://icml.cc/virtual/2026/poster/66460,https://www.alphaxiv.org/abs/2604.28076
66443,27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,Mind-Omni: A Unified Multi-Task Framework for Brain-Vision-Language Modeling via Discrete Diffusion,"Applications->Neuroscience, Cognitive Science",Applications,"AI for science, health, and biology; Diffusion language models; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Multimodal, vision-language, and video",false,,3,5,6,0.401,0.82445,0.54811,0.0059,https://icml.cc/virtual/2026/poster/66443,https://www.alphaxiv.org/abs/2605.29591
63326,20,code / anonymous / 4open science / 4open,InteractBench: Benchmarking LLMs on Competitive Programming under Unrevealed Information,General Machine Learning->Evaluation,General Machine Learning,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization",false,,0,0,0,0.0,0.84244,0.54276,0.0,https://icml.cc/virtual/2026/poster/63326,
64316,9,theory / algorithm / optimal / regret,Understanding the Gaps in Satisficing Bandits,"General Machine Learning->Online Learning, Active Learning and Bandits",General Machine Learning,"Theory, optimization, and sampling",false,,0,0,0,0.0,0.81705,0.55034,0.0,https://icml.cc/virtual/2026/poster/64316,
62458,12,tuning / fine tuning / fine / lora,Dissecting Post-Training: Uncovering the Complementary Roles of SFT and RL for Document Parsing,,Unknown,"Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,0,0.0,0.85917,0.53787,0.0,https://icml.cc/virtual/2026/poster/62458,
64317,16,physics / pde / equations / pdes,Do Neural Operators Forget Geometry? The Forgetting Hypothesis in Deep Operator Learning,"Applications->Chemistry, Physics, and Earth Sciences",Applications,"AI for science, health, and biology; Causality and data-centric ML; Interpretability and mechanistic analysis",false,,0,0,0,0.0,0.79299,0.55773,0.0,https://icml.cc/virtual/2026/poster/64317,https://www.alphaxiv.org/abs/2605.05862
64322,5,graph / graph neural / networks / neural networks,Progressive Graph Structure Adjustment for Homophily Shift Adaptation,"General Machine Learning->Transfer, Multitask and Meta-learning",General Machine Learning,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.81558,0.55079,0.0,https://icml.cc/virtual/2026/poster/64322,
64325,17,representation / machine learning / machine / general,Empirical Gaussian Processes,Probabilistic Methods->Gaussian Processes,Probabilistic Methods,"Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,11,1,15,0.5683,0.89454,0.52783,0.00691,https://icml.cc/virtual/2026/poster/64325,https://www.alphaxiv.org/abs/2602.12082
63674,1,language / language models / llms / large language,LatentChem: From Textual CoT to Latent Thinking in Chemical Reasoning,Deep Learning->Large Language Models,Deep Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,21,12,50,0.8299,0.88829,0.52958,0.02177,https://icml.cc/virtual/2026/poster/63674,https://www.alphaxiv.org/abs/2602.07075
61634,6,reasoning / reinforcement / rl / reinforcement learning,DARTS: Distribution-Aware Active Rollout Trajectory Shaping for Accelerating LLM Reinforcement Learning,Deep Learning->Large Language Models,Deep Learning,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,3,0,1,0.1419,0.83274,0.54563,0.00165,https://icml.cc/virtual/2026/poster/61634,https://www.alphaxiv.org/abs/2605.30859
66369,19,action / vla / language action / vision language,CaP-X: A Framework for Benchmarking and Improving Coding Agents for Robot Manipulation,Applications->Robotics,Applications,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Robotics and world models; Safety, alignment, governance, and risk",false,,86,106,0,0.275,0.77329,0.56392,0.13752,https://icml.cc/virtual/2026/poster/66369,https://www.alphaxiv.org/abs/2603.22435
66358,19,action / vla / language action / vision language,DECO: Decoupled Multimodal Diffusion Transformer for Bimanual Dexterous Manipulation with a Plugin Tactile Adapter,Applications->Robotics,Applications,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models; Systems, efficiency, and compression",false,,7,2,29,0.6914,0.83728,0.54428,0.00556,https://icml.cc/virtual/2026/poster/66358,https://www.alphaxiv.org/abs/2602.05513
64844,18,time series / series / time / forecasting,Online Change Point Detection for Multivariate Inhomogeneous Poisson Processes Time Series,"General Machine Learning->Sequential, Network, and Time Series Modeling",General Machine Learning,Other / uncategorized,false,,1,0,0,0.0011,0.73752,0.57553,0.00055,https://icml.cc/virtual/2026/poster/64844,https://www.alphaxiv.org/abs/2601.20192
61212,9,theory / algorithm / optimal / regret,What Does Thompson Sampling Optimize?,Theory->Online Learning and Bandits,Theory,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.81483,0.55102,0.0,https://icml.cc/virtual/2026/poster/61212,
64763,10,3d / vision / applications computer / computer vision,Scalable Training of 3D Gaussian Splatting via Out-of-Core Optimization,General Machine Learning->Hardware and Software,General Machine Learning,"Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.91171,0.52309,0.0,https://icml.cc/virtual/2026/poster/64763,
63861,10,3d / vision / applications computer / computer vision,Improving Explicit Dynamic Gaussian Splatting Optimization via Update Mixture,Applications->Computer Vision,Applications,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,0,0,0,0.0,0.86989,0.53479,0.0,https://icml.cc/virtual/2026/poster/63861,
64333,13,scaling / test time / test / time,"Front-Loaded Robust Conformal Prediction: Heavy Calibration, Minimal Test-Time Cost",Social Aspects->Robustness,Social Aspects,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,0,0.0,0.94153,0.51506,0.0,https://icml.cc/virtual/2026/poster/64333,
