event_id,sprint,sprint_rank,title,area,subarea,target_claims,task_focuses,icml_url,openreview_url,alphaxiv_url,arxiv_id,arxiv_abs_url,arxiv_pdf_url,github_url,source_status,source_gap,brief_path,paper_note_file,local_context,required_extraction_fields,pdf_review_checklist,artifact_check_needed
63623,sprint_02,5,Causal-JEPA: Learning World Models through Object-Level Latent Interventions,"Multimodal, Vision, and Perception",Vision-language reasoning and video understanding,C05,baseline_taxonomy_sensitivity,https://icml.cc/virtual/2026/poster/63623,https://openreview.net/forum?id=VMAHQDOtjp,https://www.alphaxiv.org/abs/2602.11389,2602.11389,https://arxiv.org/abs/2602.11389,https://arxiv.org/pdf/2602.11389,https://github.com/galilai-group/cjepa,paper_pdf_artifact,none,reports/review_reading_briefs/63623-causal-jepa-learning-world-models-through-object-level-latent-interven.md,data/manual/icml2026_review_sprint_02_paper_notes.csv,reports/review_reading_briefs/63623-causal-jepa-learning-world-models-through-object-level-latent-interven.md ; reports/claim_validation_packets/c05-neighboring-venue-contrast.md; reports/claim_validation_packets/c06-external-trend-context.md ; reports/claim_evidence_dossiers/c05-neighboring-venue-contrast.md; reports/claim_evidence_dossiers/c06-external-trend-context.md ; reports/area_briefing_cards/multimodal-vision-and-perception.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
65709,sprint_02,6,A Very Big Video Reasoning Suite,"Multimodal, Vision, and Perception",Vision-language reasoning and video understanding,C05,baseline_taxonomy_sensitivity,https://icml.cc/virtual/2026/poster/65709,https://openreview.net/forum?id=AwC77yHpP6,https://www.alphaxiv.org/abs/2602.20159,2602.20159,https://arxiv.org/abs/2602.20159,https://arxiv.org/pdf/2602.20159,https://github.com/Video-Reason/VBVR-Wan2.2,paper_pdf_artifact,none,reports/review_reading_briefs/65709-a-very-big-video-reasoning-suite.md,data/manual/icml2026_review_sprint_02_paper_notes.csv,reports/review_reading_briefs/65709-a-very-big-video-reasoning-suite.md ; reports/claim_validation_packets/c05-neighboring-venue-contrast.md; reports/claim_validation_packets/c06-external-trend-context.md ; reports/claim_evidence_dossiers/c05-neighboring-venue-contrast.md; reports/claim_evidence_dossiers/c06-external-trend-context.md ; reports/area_briefing_cards/multimodal-vision-and-perception.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
62726,sprint_02,7,Bad Seeing or Bad Thinking? Rewarding Perception for Multimodal Reasoning,"Multimodal, Vision, and Perception",Vision-language reasoning and video understanding,C05,baseline_taxonomy_sensitivity,https://icml.cc/virtual/2026/poster/62726,https://openreview.net/forum?id=duzdftKtUA,https://www.alphaxiv.org/abs/2605.14054,2605.14054,https://arxiv.org/abs/2605.14054,https://arxiv.org/pdf/2605.14054,,paper_pdf,none,reports/review_reading_briefs/62726-bad-seeing-or-bad-thinking-rewarding-perception-for-multimodal-reasoni.md,data/manual/icml2026_review_sprint_02_paper_notes.csv,reports/review_reading_briefs/62726-bad-seeing-or-bad-thinking-rewarding-perception-for-multimodal-reasoni.md ; reports/claim_validation_packets/c05-neighboring-venue-contrast.md ; reports/claim_evidence_dossiers/c05-neighboring-venue-contrast.md ; reports/area_briefing_cards/multimodal-vision-and-perception.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,no
61757,sprint_02,8,World Guidance: World Modeling in Condition Space for Action Generation,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,public_attention_calibration,https://icml.cc/virtual/2026/poster/61757,https://openreview.net/forum?id=nCWnYFezUm,https://www.alphaxiv.org/abs/2602.22010,2602.22010,https://arxiv.org/abs/2602.22010,https://arxiv.org/pdf/2602.22010,https://github.com/Selen-Suyue/WoG,paper_pdf_artifact,none,reports/review_reading_briefs/61757-world-guidance-world-modeling-in-condition-space-for-action-generation.md,data/manual/icml2026_review_sprint_02_paper_notes.csv,reports/review_reading_briefs/61757-world-guidance-world-modeling-in-condition-space-for-action-generation.md ; reports/claim_validation_packets/c04-public-attention-mismatch.md ; reports/claim_evidence_dossiers/c04-public-attention-mismatch.md ; reports/area_briefing_cards/robotics-embodiment-and-world-models.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
64904,sprint_02,9,Temporal Straightening for Latent Planning,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,public_attention_calibration,https://icml.cc/virtual/2026/poster/64904,https://openreview.net/forum?id=Ik1mKtUYlZ,https://www.alphaxiv.org/abs/2603.12231,2603.12231,https://arxiv.org/abs/2603.12231,https://arxiv.org/pdf/2603.12231,https://github.com/agentic-learning-ai-lab/temporal-straightening,paper_pdf_artifact,none,reports/review_reading_briefs/64904-temporal-straightening-for-latent-planning.md,data/manual/icml2026_review_sprint_02_paper_notes.csv,reports/review_reading_briefs/64904-temporal-straightening-for-latent-planning.md ; reports/claim_validation_packets/c04-public-attention-mismatch.md ; reports/claim_evidence_dossiers/c04-public-attention-mismatch.md ; reports/area_briefing_cards/robotics-embodiment-and-world-models.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
63330,sprint_02,10,Mind Your Margin and Boundary: Are Your Distilled Datasets Truly Robust?,"Multimodal, Vision, and Perception","Vision robustness, detection, and adversarial perception",C05,baseline_taxonomy_sensitivity,https://icml.cc/virtual/2026/poster/63330,https://openreview.net/forum?id=Y3K0pPyVcs,https://www.alphaxiv.org/abs/2605.20606,2605.20606,https://arxiv.org/abs/2605.20606,https://arxiv.org/pdf/2605.20606,,paper_pdf,none,reports/review_reading_briefs/63330-mind-your-margin-and-boundary-are-your-distilled-datasets-truly-robust.md,data/manual/icml2026_review_sprint_02_paper_notes.csv,reports/review_reading_briefs/63330-mind-your-margin-and-boundary-are-your-distilled-datasets-truly-robust.md ; reports/claim_validation_packets/c05-neighboring-venue-contrast.md ; reports/claim_evidence_dossiers/c05-neighboring-venue-contrast.md ; reports/area_briefing_cards/multimodal-vision-and-perception.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,no
65457,sprint_02,11,LangForce: Bayesian Decomposition of Vision Language Action Models via Latent Action Queries,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,public_attention_calibration,https://icml.cc/virtual/2026/poster/65457,https://openreview.net/forum?id=DUJL3a5Y57,https://www.alphaxiv.org/abs/2601.15197,2601.15197,https://arxiv.org/abs/2601.15197,https://arxiv.org/pdf/2601.15197,https://github.com/ZGC-EmbodyAI/LangForce,paper_pdf_artifact,none,reports/review_reading_briefs/65457-langforce-bayesian-decomposition-of-vision-language-action-models-via-.md,data/manual/icml2026_review_sprint_02_paper_notes.csv,reports/review_reading_briefs/65457-langforce-bayesian-decomposition-of-vision-language-action-models-via-.md ; reports/claim_validation_packets/c04-public-attention-mismatch.md ; reports/claim_evidence_dossiers/c04-public-attention-mismatch.md ; reports/area_briefing_cards/robotics-embodiment-and-world-models.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
62813,sprint_02,12,Vision-Language-Action Pretraining from Large-Scale Human Videos,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,public_attention_calibration,https://icml.cc/virtual/2026/poster/62813,https://openreview.net/forum?id=d2TFven78P,https://www.alphaxiv.org/abs/2507.15597,2507.15597,https://arxiv.org/abs/2507.15597,https://arxiv.org/pdf/2507.15597,https://github.com/BeingBeyond/Being-H0,paper_pdf_artifact,none,reports/review_reading_briefs/62813-vision-language-action-pretraining-from-large-scale-human-videos.md,data/manual/icml2026_review_sprint_02_paper_notes.csv,reports/review_reading_briefs/62813-vision-language-action-pretraining-from-large-scale-human-videos.md ; reports/claim_validation_packets/c04-public-attention-mismatch.md ; reports/claim_evidence_dossiers/c04-public-attention-mismatch.md ; reports/area_briefing_cards/robotics-embodiment-and-world-models.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
63621,sprint_02,13,From Pixels to Tokens: A Systematic Study of Latent Action Supervision for Vision-Language-Action Models,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,public_attention_calibration,https://icml.cc/virtual/2026/poster/63621,https://openreview.net/forum?id=VMsumctGvg,https://www.alphaxiv.org/abs/2605.04678,2605.04678,https://arxiv.org/abs/2605.04678,https://arxiv.org/pdf/2605.04678,https://github.com/RUCKBReasoning/From_Pixels_to_Tokens,paper_pdf_artifact,none,reports/review_reading_briefs/63621-from-pixels-to-tokens-a-systematic-study-of-latent-action-supervision-.md,data/manual/icml2026_review_sprint_02_paper_notes.csv,reports/review_reading_briefs/63621-from-pixels-to-tokens-a-systematic-study-of-latent-action-supervision-.md ; reports/claim_validation_packets/c04-public-attention-mismatch.md ; reports/claim_evidence_dossiers/c04-public-attention-mismatch.md ; reports/area_briefing_cards/robotics-embodiment-and-world-models.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
65933,sprint_02,14,RoboMME: Benchmarking and Understanding Memory for Robotic Generalist Policies,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,public_attention_calibration,https://icml.cc/virtual/2026/poster/65933,https://openreview.net/forum?id=8m30ogkPk2,https://www.alphaxiv.org/abs/2603.04639,2603.04639,https://arxiv.org/abs/2603.04639,https://arxiv.org/pdf/2603.04639,https://github.com/sled-group/navchat,paper_pdf_artifact,none,reports/review_reading_briefs/65933-robomme-benchmarking-and-understanding-memory-for-robotic-generalist-p.md,data/manual/icml2026_review_sprint_02_paper_notes.csv,reports/review_reading_briefs/65933-robomme-benchmarking-and-understanding-memory-for-robotic-generalist-p.md ; reports/claim_validation_packets/c04-public-attention-mismatch.md ; reports/claim_evidence_dossiers/c04-public-attention-mismatch.md ; reports/area_briefing_cards/robotics-embodiment-and-world-models.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
64826,sprint_02,15,XR-1: Towards Versatile Vision-Language-Action Models via Learning Unified Vision-Motion Representations,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,public_attention_calibration,https://icml.cc/virtual/2026/poster/64826,https://openreview.net/forum?id=JO0IsGJg16,https://www.alphaxiv.org/abs/2511.02776,2511.02776,https://arxiv.org/abs/2511.02776,https://arxiv.org/pdf/2511.02776,,paper_pdf,none,reports/review_reading_briefs/64826-xr-1-towards-versatile-vision-language-action-models-via-learning-unif.md,data/manual/icml2026_review_sprint_02_paper_notes.csv,reports/review_reading_briefs/64826-xr-1-towards-versatile-vision-language-action-models-via-learning-unif.md ; reports/claim_validation_packets/c04-public-attention-mismatch.md ; reports/claim_evidence_dossiers/c04-public-attention-mismatch.md ; reports/area_briefing_cards/robotics-embodiment-and-world-models.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,no
65056,sprint_02,16,Learning Latent Action World Models In The Wild,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,public_attention_calibration,https://icml.cc/virtual/2026/poster/65056,https://openreview.net/forum?id=HDf5semiaB,https://www.alphaxiv.org/abs/2601.05230,2601.05230,https://arxiv.org/abs/2601.05230,https://arxiv.org/pdf/2601.05230,,paper_pdf,none,reports/review_reading_briefs/65056-learning-latent-action-world-models-in-the-wild.md,data/manual/icml2026_review_sprint_02_paper_notes.csv,reports/review_reading_briefs/65056-learning-latent-action-world-models-in-the-wild.md ; reports/claim_validation_packets/c04-public-attention-mismatch.md ; reports/claim_evidence_dossiers/c04-public-attention-mismatch.md ; reports/area_briefing_cards/robotics-embodiment-and-world-models.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,no
