sprint,sprint_rank,global_review_rank,event_id,title,area,subarea,target_claims,review_phase,note_status,claim_overlay_keys,area_overlay_keys,contribution_prompt,method_prompt,evidence_prompt,taxonomy_prompt,claim_prompt,artifact_prompt,reviewer_warning,suggested_note_seed,signals,method_families,evaluation_settings,abstract_excerpt,claim_packet_links,claim_dossier_links,area_packet_link,area_briefing_link,icml_url,alphaxiv_url,github_url,brief_path
sprint_01,33,33,63436,xKV: Cross-Layer KV-Cache Compression via Aligned Singular Vector Extraction,Systems and Efficient Foundation Models,Long-context attention and KV-cache compression,C02; C06,main_thesis_claims,not_started,C02::63436 | C06::63436,Systems and Efficient Foundation Models::63436,"System / infrastructure: We show, via Centered Kernel Alignment (CKA), that the dominant singular vectors of KV-Cache are well aligned across layers.",Tags: LLM post-training; Agents / tool use; Transformer / attention; Compression / efficiency; setting: math/code/verifiable; language/llm; abstract cues: no obvious abstract keyword cue.,metrics: accuracy; latency; throughput; memory; check theorem assumptions and empirical/theory split,Check whether public signal reflects core infrastructure/agent workloads or broad LLM spillover. | Check whether broad arXiv-growth terms correspond to the paper's actual contribution.,C02 (Infrastructure and agentic workloads): decide supports / weakens / complicates / not_applicable. C06 (External trend context): decide supports / weakens / complicates / not_applicable.,"Open GitHub link; record whether it is code, dataset, checkpoint, benchmark, project page, broken, or non-reproducible.",Do not treat AlphaXiv attention as quality.,"Contribution: System / infrastructure: We show, via Centered Kernel Alignment (CKA), that the dominant singular vectors of KV-Cache are well aligned across layers. Evidence to verify: metrics: accuracy; latency; throughput; memory; check theorem assumptions and empirical/theory split Claim implication: C02 (Infrastructure and agentic workloads): decide supports / weakens / complicates / not_applicable. C06 (External trend context): decide supports / weakens / complicates / not_applicable.",votes=518; github_stars=52; evidence=medium,LLM post-training; Agents / tool use; Transformer / attention; Compression / efficiency,math/code/verifiable; language/llm,"Long-context Large Language Models (LLMs) enable powerful applications but incur high memory costs due to the key–value states (KV-Cache). Recent studies attempt to share KV-Cache across layers, but these approaches either require expensive pretraining or rely on per-token cross-layer cosine similarity that is often limited in practice. We show, via Centered Kernel Alignment (CKA), that the dominant singular vectors of KV-Cache are well aligned across layers. Motivated by this observation, we propose xKV, a post-training compression method that jointly factorizes grouped-layer KV-Cache into a shared low-rank subspace, substantially reducing KV-Cache memory. Across widely used LLMs, xKV...",reports/claim_validation_packets/c02-infrastructure-and-agentic-workloads.md; reports/claim_validation_packets/c06-external-trend-context.md,reports/claim_evidence_dossiers/c02-infrastructure-and-agentic-workloads.md; reports/claim_evidence_dossiers/c06-external-trend-context.md,reports/validation_packets/systems-and-efficient-foundation-models.md,reports/area_briefing_cards/systems-and-efficient-foundation-models.md,https://icml.cc/virtual/2026/poster/63436,https://www.alphaxiv.org/abs/2503.18893,https://github.com/abdelfattah-lab/xKV,reports/review_reading_briefs/63436-xkv-cross-layer-kv-cache-compression-via-aligned-singular-vector-extra.md
sprint_01,34,34,62992,Monitoring Monitorability,"Agents, Code, and Tool Use","Agent evaluation, tool use, and agentic workflows",C02,main_thesis_claims,not_started,C02::62992,"Agents, Code, and Tool Use::62992","Benchmark / evaluation: We propose three evaluation archetypes (intervention, process, and outcome-property), a new monitorability metric, and a broad evaluation suite.",Tags: Reasoning / test-time compute; Agents / tool use; setting: robotics/embodied; abstract cues: agent.,check theorem assumptions and empirical/theory split,Check whether program-selected papers substantiate systems/agents emphasis.,C02 (Infrastructure and agentic workloads): decide supports / weakens / complicates / not_applicable.,"Open GitHub link; record whether it is code, dataset, checkpoint, benchmark, project page, broken, or non-reproducible.",Do not treat AlphaXiv attention as quality. Program signal is not the same as paper-level correctness.,"Contribution: Benchmark / evaluation: We propose three evaluation archetypes (intervention, process, and outcome-property), a new monitorability metric, and a broad evaluation suite. Evidence to verify: check theorem assumptions and empirical/theory split Claim implication: C02 (Infrastructure and agentic workloads): decide supports / weakens / complicates / not_applicable.",oral; votes=28; github_stars=2786; evidence=medium,Reasoning / test-time compute; Agents / tool use,robotics/embodied,"Safe deployment of increasingly capable AI agents may require visibility into how they make decisions. Chain-of-thought (CoT) monitoring can detect misbehavior in today’s reasoning models, but this “monitorability” may be fragile under different training procedures, data sources, or continued system scaling. We propose three evaluation archetypes (intervention, process, and outcome-property), a new monitorability metric, and a broad evaluation suite. We show CoT monitoring outperforms action-only monitoring in practical settings, and that frontier models are generally—but not perfectly—monitorable. We study scaling trends with pre-training model size and inference-time compute, finding...",reports/claim_validation_packets/c02-infrastructure-and-agentic-workloads.md,reports/claim_evidence_dossiers/c02-infrastructure-and-agentic-workloads.md,reports/validation_packets/agents-code-and-tool-use.md,reports/area_briefing_cards/agents-code-and-tool-use.md,https://icml.cc/virtual/2026/poster/62992,https://www.alphaxiv.org/abs/2512.18311,https://github.com/nightscout/cgm-remote-monitor,reports/review_reading_briefs/62992-monitoring-monitorability.md
sprint_01,35,35,64301,DFlash: Block Diffusion for Flash Speculative Decoding,"LLM Reasoning, Post-Training, and RLVR",Diffusion language models and decoding,C07,artifact_and_reproducibility,not_started,C07::64301,,"System / infrastructure: In this paper, we introduce **DFlash**, a speculative decoding framework that employs a lightweight block diffusion model for parallel drafting.",Tags: Reasoning / test-time compute; Diffusion / flow; setting: language/llm; abstract cues: diffusion.,metrics: latency; check theorem assumptions and empirical/theory split,"Resolve whether the assigned area/subarea is truly the main contribution. Check artifact type, license/readme quality, and whether reproduction assets are present.",C07 (Artifact visibility): decide supports / weakens / complicates / not_applicable.,"Open GitHub link; record whether it is code, dataset, checkpoint, benchmark, project page, broken, or non-reproducible.",Do not treat AlphaXiv attention as quality. Taxonomy assignment may be unstable.,"Contribution: System / infrastructure: In this paper, we introduce **DFlash**, a speculative decoding framework that employs a lightweight block diffusion model for parallel drafting. Evidence to verify: metrics: latency; check theorem assumptions and empirical/theory split Claim implication: C07 (Artifact visibility): decide supports / weakens / complicates / not_applicable.",votes=153; github_stars=5451; taxonomy_review; evidence=medium,Reasoning / test-time compute; Diffusion / flow,language/llm,"Autoregressive large language models (LLMs) deliver strong performance but require inherently sequential decoding, leading to high inference latency and poor GPU utilization. Speculative decoding mitigates this bottleneck by using a fast draft model whose outputs are verified in parallel by the target LLM. However, existing methods still rely on *autoregressive drafting*, which remains sequential and constrains practical speedups. Diffusion LLMs offer a promising alternative by enabling parallel generation, but current diffusion models typically underperform compared with autoregressive models. In this paper, we introduce **DFlash**, a speculative decoding framework that employs a...",reports/claim_validation_packets/c07-artifact-visibility.md,reports/claim_evidence_dossiers/c07-artifact-visibility.md,,reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,https://icml.cc/virtual/2026/poster/64301,https://www.alphaxiv.org/abs/2602.06036,https://github.com/z-lab/dflash,reports/review_reading_briefs/64301-dflash-block-diffusion-for-flash-speculative-decoding.md
sprint_01,36,36,65657,Jailbreak Foundry: From Papers to Runnable Attacks for Reproducible Benchmarking,"Safety, Governance, Privacy, and Society","Adversarial safety, attacks, and security",C03,main_thesis_claims,not_started,C03::65657,"Safety, Governance, Privacy, and Society::65657","Benchmark / evaluation: We introduce **JAILBREAK FOUNDRY (JBF)**, a system that addresses this gap via a multi-agent workflow to translate jailbreak papers into executable modules for immediate evaluation within a unified harness.",Tags: Agents / tool use; setting: math/code/verifiable; language/llm; security/safety; abstract cues: benchmark; dataset; agent.,benchmarks: AdvBench; metrics: success_rate,Identify the technical reason for high program signal and whether public attention misses it.,C03 (Program committee attention): decide supports / weakens / complicates / not_applicable.,"Open GitHub link; record whether it is code, dataset, checkpoint, benchmark, project page, broken, or non-reproducible.",Do not treat AlphaXiv attention as quality. Program signal is not the same as paper-level correctness.,"Contribution: Benchmark / evaluation: We introduce **JAILBREAK FOUNDRY (JBF)**, a system that addresses this gap via a multi-agent workflow to translate jailbreak papers into executable modules for immediate evaluation within a unified harness. Evidence to verify: benchmarks: AdvBench; metrics: success_rate Claim implication: C03 (Program committee attention): decide supports / weakens / complicates / not_applicable.",oral; votes=9; github_stars=158; evidence=medium,Agents / tool use,math/code/verifiable; language/llm; security/safety,"Jailbreak techniques for large language models (LLMs) evolve faster than benchmarks, making robustness estimates stale and difficult to compare across papers due to drift in datasets, harnesses, and judging protocols. We introduce **JAILBREAK FOUNDRY (JBF)**, a system that addresses this gap via a multi-agent workflow to translate jailbreak papers into executable modules for immediate evaluation within a unified harness. JBF features three core components: (i) *JBF-LIB* for shared contracts and reusable utilities; (ii) *JBF-FORGE* for the multi-agent paper-to-module translation; and (iii) *JBF-EVAL* for standardizing evaluations. Across 30 reproduced attacks, JBF achieves high fidelity...",reports/claim_validation_packets/c03-program-committee-attention.md,reports/claim_evidence_dossiers/c03-program-committee-attention.md,reports/validation_packets/safety-governance-privacy-and-society.md,reports/area_briefing_cards/safety-governance-privacy-and-society.md,https://icml.cc/virtual/2026/poster/65657,https://www.alphaxiv.org/abs/2602.24009,https://github.com/OpenSQZ/Jailbreak-Foundry,reports/review_reading_briefs/65657-jailbreak-foundry-from-papers-to-runnable-attacks-for-reproducible-ben.md
sprint_01,37,37,65622,CVE-Factory: Scaling Expert-Level Agentic Tasks for Code Security Vulnerability,"Agents, Code, and Tool Use","Agent evaluation, tool use, and agentic workflows",C02,main_thesis_claims,not_started,C02::65622,"Agents, Code, and Tool Use::65622","Benchmark / evaluation: To address these, we present CVE-Factory, the first multi-agent framework to achieve expert-level quality in automatically transforming sparse CVE metadata into fully executable agentic tasks.",Tags: LLM post-training; Reasoning / test-time compute; Agents / tool use; Compression / efficiency; setting: math/code/verifiable; security/safety; abstract cues: benchmark; agent; tool.,benchmarks: LiveCVEBench; check theorem assumptions and empirical/theory split; check human-study or user-evaluation setup,Check whether program-selected papers substantiate systems/agents emphasis.,C02 (Infrastructure and agentic workloads): decide supports / weakens / complicates / not_applicable.,"Open GitHub link; record whether it is code, dataset, checkpoint, benchmark, project page, broken, or non-reproducible.",Do not treat AlphaXiv attention as quality. Program signal is not the same as paper-level correctness.,"Contribution: Benchmark / evaluation: To address these, we present CVE-Factory, the first multi-agent framework to achieve expert-level quality in automatically transforming sparse CVE metadata into fully executable agentic tasks. Evidence to verify: benchmarks: LiveCVEBench; check theorem assumptions and empirical/theory split; check human-study or user-evaluation setup Claim implication: C02 (Infrastructure and agentic workloads): decide supports / weakens / complicates / not_applicable.",oral; votes=21; github_stars=139; evidence=medium,LLM post-training; Reasoning / test-time compute; Agents / tool use; Compression / efficiency,math/code/verifiable; security/safety,"Evaluating and improving the security capabilities of code agents requires high-quality, executable vulnerability tasks. However, existing works rely on costly, unscalable manual reproduction and suffer from outdated data distributions. To address these, we present CVE-Factory, the first multi-agent framework to achieve expert-level quality in automatically transforming sparse CVE metadata into fully executable agentic tasks. Cross-validation against human expert reproductions shows that CVE-Factory achieves 95\% solution correctness and 96\% environment fidelity, confirming its expert-level quality. It is also evaluated on the latest realistic vulnerabilities and achieves a 66.2\%...",reports/claim_validation_packets/c02-infrastructure-and-agentic-workloads.md,reports/claim_evidence_dossiers/c02-infrastructure-and-agentic-workloads.md,reports/validation_packets/agents-code-and-tool-use.md,reports/area_briefing_cards/agents-code-and-tool-use.md,https://icml.cc/virtual/2026/poster/65622,https://www.alphaxiv.org/abs/2602.03012,https://github.com/livecvebench/CVE-Factory,reports/review_reading_briefs/65622-cve-factory-scaling-expert-level-agentic-tasks-for-code-security-vulne.md
sprint_01,38,38,63099,daVinci-Dev: Agent-native Mid-training for Software Engineering,"Agents, Code, and Tool Use","Agent evaluation, tool use, and agentic workflows",C02,main_thesis_claims,not_started,C02::63099,"Agents, Code, and Tool Use::63099","Benchmark / evaluation: To address this, we present a systematic study of agentic mid-training, establishing both the data synthesis principles and training methodology for effective agent development at scale.",Tags: RL / policy optimization; LLM post-training; Reasoning / test-time compute; Agents / tool use; Diffusion / flow; setting: math/code/verifiable; language/llm; abstract cues: reinforcement learning; benchmark; dataset; agent; tool.,"identify baselines, datasets, metrics, ablations, and negative cases from the PDF",Check whether program-selected papers substantiate systems/agents emphasis.,C02 (Infrastructure and agentic workloads): decide supports / weakens / complicates / not_applicable.,"Open GitHub link; record whether it is code, dataset, checkpoint, benchmark, project page, broken, or non-reproducible.",Do not treat AlphaXiv attention as quality. Program signal is not the same as paper-level correctness.,"Contribution: Benchmark / evaluation: To address this, we present a systematic study of agentic mid-training, establishing both the data synthesis principles and training methodology for effective agent development at scale. Evidence to verify: identify baselines, datasets, metrics, ablations, and negative cases from the PDF Claim implication: C02 (Infrastructure and agentic workloads): decide supports / weakens / complicates / not_applicable.",oral; votes=52; github_stars=9; evidence=medium,RL / policy optimization; LLM post-training; Reasoning / test-time compute; Agents / tool use; Diffusion / flow,math/code/verifiable; language/llm,"Recently, the frontier of Large Language Model (LLM) capabilities has shifted from single-turn code generation to agentic software engineering—a paradigm where models autonomously navigate, edit, and test complex repositories. While post-training methods have become the de facto approach for code agents, *agentic mid-training*—mid-training (MT) on large-scale data that mirrors authentic agentic workflows—remains critically underexplored due to substantial resource requirements, despite offering a more scalable path to instilling foundational agentic behaviors than relying solely on expensive reinforcement learning. A central challenge in realizing effective agentic mid-training is the...",reports/claim_validation_packets/c02-infrastructure-and-agentic-workloads.md,reports/claim_evidence_dossiers/c02-infrastructure-and-agentic-workloads.md,reports/validation_packets/agents-code-and-tool-use.md,reports/area_briefing_cards/agents-code-and-tool-use.md,https://icml.cc/virtual/2026/poster/63099,https://www.alphaxiv.org/abs/2601.18418,https://github.com/sii-research/GAIR,reports/review_reading_briefs/63099-davinci-dev-agent-native-mid-training-for-software-engineering.md
sprint_01,39,39,62732,Strategic Navigation or Stochastic Search? How Agents and Humans Reason Over Document Collections,"Agents, Code, and Tool Use","Agent evaluation, tool use, and agentic workflows",C02,main_thesis_claims,not_started,C02::62732,"Agents, Code, and Tool Use::62732","Benchmark / evaluation: To address this, we introduce Agentic Document VQA, a benchmark of 2,250 human-authored questions grounded in 800 heterogeneous PDF documents.",Tags: Reasoning / test-time compute; Agents / tool use; setting: language/llm; theory/synthetic; abstract cues: benchmark; theory; dataset; agent; multimodal.,benchmarks: VQA; metrics: accuracy; check human-study or user-evaluation setup,Check whether program-selected papers substantiate systems/agents emphasis.,C02 (Infrastructure and agentic workloads): decide supports / weakens / complicates / not_applicable.,"Open GitHub link; record whether it is code, dataset, checkpoint, benchmark, project page, broken, or non-reproducible.",Do not treat AlphaXiv attention as quality. Program signal is not the same as paper-level correctness.,"Contribution: Benchmark / evaluation: To address this, we introduce Agentic Document VQA, a benchmark of 2,250 human-authored questions grounded in 800 heterogeneous PDF documents. Evidence to verify: benchmarks: VQA; metrics: accuracy; check human-study or user-evaluation setup Claim implication: C02 (Infrastructure and agentic workloads): decide supports / weakens / complicates / not_applicable.",oral; votes=26; github_stars=1; evidence=medium,Reasoning / test-time compute; Agents / tool use,language/llm; theory/synthetic,"Multimodal agents offer a compelling path to automating complex document-intensive workflows, yet a critical question remains: do these architectures demonstrate genuine strategic reasoning, or simply conduct stochastic trial-and-error search? To address this, we introduce Agentic Document VQA, a benchmark of 2,250 human-authored questions grounded in 800 heterogeneous PDF documents. Guided by *Classical Test Theory*, we design it to maximize discriminative power and reliably differentiate between varying levels of agent capability. To rigorously assess agentic behaviour, we introduce a novel evaluation protocol for measuring the accuracy-effort trade-off. Using this framework, we find...",reports/claim_validation_packets/c02-infrastructure-and-agentic-workloads.md,reports/claim_evidence_dossiers/c02-infrastructure-and-agentic-workloads.md,reports/validation_packets/agents-code-and-tool-use.md,reports/area_briefing_cards/agents-code-and-tool-use.md,https://icml.cc/virtual/2026/poster/62732,https://www.alphaxiv.org/abs/2603.12180,https://github.com/Snowflake-Labs/MADQA,reports/review_reading_briefs/62732-strategic-navigation-or-stochastic-search-how-agents-and-humans-reason.md
sprint_01,40,40,67238,Position: Anthropomorphic Misalignment Research Needs Stronger Evidence,"Safety, Governance, Privacy, and Society","Position papers, policy, and social impacts",C03,main_thesis_claims,not_started,C03::67238,"Safety, Governance, Privacy, and Society::67238","Position / conceptual: By evaluating failure modes across different misalignment concepts, such as deception, emergent misalignment, and sycophancy, we show how conceptual ambiguity, non-robust datasets and experimental design, and insufficient causal interventions can lead to overinterpretation of model behaviors.",Tags: LLM post-training; Causal / data-centric; setting: robotics/embodied; security/safety; abstract cues: dataset; safety.,check theorem assumptions and empirical/theory split,Identify the technical reason for high program signal and whether public attention misses it.,C03 (Program committee attention): decide supports / weakens / complicates / not_applicable.,No obvious artifact link; record none/not_applicable unless PDF shows a release.,Do not treat AlphaXiv attention as quality. Program signal is not the same as paper-level correctness.,"Contribution: Position / conceptual: By evaluating failure modes across different misalignment concepts, such as deception, emergent misalignment, and sycophancy, we show how conceptual ambiguity, non-robust datasets and experimental design, and insufficient causal interventions can lead to overinterpretation of model behaviors. Evidence to verify: check theorem assumptions and empirical/theory split Claim implication: C03 (Program committee attention): decide supports / weakens / complicates / not_applicable.",oral; votes=13; evidence=medium,LLM post-training; Causal / data-centric,robotics/embodied; security/safety,"We argue that many Anthropomorphized Misalignment Research (AMR) studies need stronger evidence to ensure that they can provide a robust foundation for critical safety decisions, such as model deployment and regulation. By evaluating failure modes across different misalignment concepts, such as deception, emergent misalignment, and sycophancy, we show how conceptual ambiguity, non-robust datasets and experimental design, and insufficient causal interventions can lead to overinterpretation of model behaviors. This position paper aims to offer guidance on evidentiary considerations that can help improve methodological rigor in AMR. To achieve this, we provide a clear call to action through...",reports/claim_validation_packets/c03-program-committee-attention.md,reports/claim_evidence_dossiers/c03-program-committee-attention.md,reports/validation_packets/safety-governance-privacy-and-society.md,reports/area_briefing_cards/safety-governance-privacy-and-society.md,https://icml.cc/virtual/2026/poster/67238,https://www.alphaxiv.org/abs/2606.07612,,reports/review_reading_briefs/67238-position-anthropomorphic-misalignment-research-needs-stronger-evidence.md
sprint_02,1,58,60542,Motion Attribution for Video Generation,"Multimodal, Vision, and Perception","3D, video, motion, and spatial understanding",C05,priority_area_depth,not_started,C05::60542,"Multimodal, Vision, and Perception::60542","Break the multimodal/vision contribution into submode: video, 3D/spatial, multimodal reasoning, robustness, or general vision-language.",,"Check baselines, datasets, metrics, ablations, negative cases, and whether artifact links support the claim.",Check whether each subarea behaves differently from the aggregate underweight claim.,Decide supports / weakens / complicates / not_applicable for C05.,No GitHub URL in metadata; record none/not_applicable unless the PDF shows a release.,,"Contribution check: Break the multimodal/vision contribution into submode: video, 3D/spatial, multimodal reasoning, robustness, or general vision-language. Evidence: inspect baselines, data, metrics, and limitations. Claim implication: decide supports / weakens / complicates / not_applicable for C05.",oral; Outstanding Paper Honorable Mention; votes=67; evidence=medium,LLM post-training; Causal / data-centric,vision/video; language/llm,"Despite the rapid progress of video generation models, the role of data in influencing motion is poorly understood. We present Motive (MOTIon attribution for Video gEneration), a motion-centric, gradient-based data attribution framework that scales to modern, large, high-quality video datasets and models. We use this to study which fine-tuning clips improve or degrade temporal dynamics. Motive isolates temporal dynamics from static appearance via motion-weighted loss masks, yielding...",reports/claim_validation_packets/c05-neighboring-venue-contrast.md,reports/claim_evidence_dossiers/c05-neighboring-venue-contrast.md,reports/validation_packets/multimodal-vision-and-perception.md,reports/area_briefing_cards/multimodal-vision-and-perception.md,https://icml.cc/virtual/2026/poster/60542,https://www.alphaxiv.org/abs/2601.08828,,reports/review_reading_briefs/60542-motion-attribution-for-video-generation.md
sprint_02,2,59,65954,Multimodal Nested Learning for Decoupled and Coordinated Optimization,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,C05,public_program_divergence,not_started,C05::65954,"Multimodal, Vision, and Perception::65954","Break the multimodal/vision contribution into submode: video, 3D/spatial, multimodal reasoning, robustness, or general vision-language.",,"Check baselines, datasets, metrics, ablations, negative cases, and whether artifact links support the claim.",Check whether each subarea behaves differently from the aggregate underweight claim.,Decide supports / weakens / complicates / not_applicable for C05.,No GitHub URL in metadata; record none/not_applicable unless the PDF shows a release.,,"Contribution check: Break the multimodal/vision contribution into submode: video, 3D/spatial, multimodal reasoning, robustness, or general vision-language. Evidence: inspect baselines, data, metrics, and limitations. Claim implication: decide supports / weakens / complicates / not_applicable for C05.",oral; votes=0; evidence=low,,,"Multimodal learning aims to integrate multi-sensor data to exploit their complementary information, embracing a more comprehensive real-world perception and understanding. However, heterogeneous discrepancies across modalities consistently trigger imbalanced multimodal optimization, restricting the joint learning performance. Although existing methods mitigate this issue through optimization modulation and conflict alleviation, they still suffer from entangled optimization and uniform...",reports/claim_validation_packets/c05-neighboring-venue-contrast.md,reports/claim_evidence_dossiers/c05-neighboring-venue-contrast.md,reports/validation_packets/multimodal-vision-and-perception.md,reports/area_briefing_cards/multimodal-vision-and-perception.md,https://icml.cc/virtual/2026/poster/65954,,,reports/review_reading_briefs/65954-multimodal-nested-learning-for-decoupled-and-coordinated-optimization.md
sprint_02,3,74,65729,ExSkill: Continual Learning from Experience and Skills in Multimodal Agents,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,C05,public_program_divergence,not_started,C05::65729 | C06::65729,"Multimodal, Vision, and Perception::65729","Break the multimodal/vision contribution into submode: video, 3D/spatial, multimodal reasoning, robustness, or general vision-language.",,"Check baselines, datasets, metrics, ablations, negative cases, and whether artifact links support the claim.",Check whether high-attention ICML multimodal papers look more like ICLR/NeurIPS-style vision work or ICML-style ML methods. | Check whether broad arXiv-growth terms correspond to the paper's actual contribution.,Decide supports / weakens / complicates / not_applicable for C05.,Open GitHub/project link and record code/data/checkpoint/runnable status.,,"Contribution check: Break the multimodal/vision contribution into submode: video, 3D/spatial, multimodal reasoning, robustness, or general vision-language. Evidence: inspect baselines, data, metrics, and limitations. Claim implication: decide supports / weakens / complicates / not_applicable for C05.",votes=147; github_stars=234; evidence=medium,Reasoning / test-time compute; Agents / tool use,robotics/embodied,"Multimodal agents demonstrate impressive problem-solving capabilities but typically operate in isolated episodes without leveraging past experiences. Recent methods address this through dynamic retrieval of textual insights or predefined skill documents, yet face critical challenges: visual modalities are neglected during knowledge extraction, stored insights lack executable structure, and manually crafted skills fail to scale. We propose \textsc{ExSkill}, a framework combining task-level...",reports/claim_validation_packets/c05-neighboring-venue-contrast.md; reports/claim_validation_packets/c06-external-trend-context.md,reports/claim_evidence_dossiers/c05-neighboring-venue-contrast.md; reports/claim_evidence_dossiers/c06-external-trend-context.md,reports/validation_packets/multimodal-vision-and-perception.md,reports/area_briefing_cards/multimodal-vision-and-perception.md,https://icml.cc/virtual/2026/poster/65729,https://www.alphaxiv.org/abs/2603.12056,https://github.com/XSkill-Agent/XSkill,reports/review_reading_briefs/65729-exskill-continual-learning-from-experience-and-skills-in-multimodal-ag.md
sprint_02,4,75,63195,BabyVision: Visual Reasoning Beyond Language,"Multimodal, Vision, and Perception",Vision-language reasoning and video understanding,C05,public_program_divergence,not_started,C05::63195 | C06::63195,"Multimodal, Vision, and Perception::63195","Break the multimodal/vision contribution into submode: video, 3D/spatial, multimodal reasoning, robustness, or general vision-language.",,"Check baselines, datasets, metrics, ablations, negative cases, and whether artifact links support the claim.",Check whether high-attention ICML multimodal papers look more like ICLR/NeurIPS-style vision work or ICML-style ML methods. | Check whether broad arXiv-growth terms correspond to the paper's actual contribution.,Decide supports / weakens / complicates / not_applicable for C05.,Open GitHub/project link and record code/data/checkpoint/runnable status.,,"Contribution check: Break the multimodal/vision contribution into submode: video, 3D/spatial, multimodal reasoning, robustness, or general vision-language. Evidence: inspect baselines, data, metrics, and limitations. Claim implication: decide supports / weakens / complicates / not_applicable for C05.",votes=134; github_stars=227; evidence=medium,Reasoning / test-time compute; Agents / tool use,math/code/verifiable; language/llm,"While humans develop core visual skills long before acquiring language, contemporary Multimodal LLMs (MLLMs) still rely heavily on linguistic priors to compensate for their fragile visual understanding. We uncovered a crucial fact: state-of-the-art MLLMs consistently fail on basic visual tasks that humans, even 3-year-olds, can solve effortlessly. To systematically investigate this gap, we introduce BabyVision, a benchmark designed to assess core visual abilities independent of linguistic...",reports/claim_validation_packets/c05-neighboring-venue-contrast.md; reports/claim_validation_packets/c06-external-trend-context.md,reports/claim_evidence_dossiers/c05-neighboring-venue-contrast.md; reports/claim_evidence_dossiers/c06-external-trend-context.md,reports/validation_packets/multimodal-vision-and-perception.md,reports/area_briefing_cards/multimodal-vision-and-perception.md,https://icml.cc/virtual/2026/poster/63195,https://www.alphaxiv.org/abs/2601.06521,https://github.com/UniPat-AI/BabyVision,reports/review_reading_briefs/63195-babyvision-visual-reasoning-beyond-language.md
sprint_02,5,76,63623,Causal-JEPA: Learning World Models through Object-Level Latent Interventions,"Multimodal, Vision, and Perception",Vision-language reasoning and video understanding,C05,public_program_divergence,not_started,C05::63623 | C06::63623,"Multimodal, Vision, and Perception::63623","Break the multimodal/vision contribution into submode: video, 3D/spatial, multimodal reasoning, robustness, or general vision-language.",,"Check baselines, datasets, metrics, ablations, negative cases, and whether artifact links support the claim.",Check whether high-attention ICML multimodal papers look more like ICLR/NeurIPS-style vision work or ICML-style ML methods. | Check whether broad arXiv-growth terms correspond to the paper's actual contribution.,Decide supports / weakens / complicates / not_applicable for C05.,Open GitHub/project link and record code/data/checkpoint/runnable status.,,"Contribution check: Break the multimodal/vision contribution into submode: video, 3D/spatial, multimodal reasoning, robustness, or general vision-language. Evidence: inspect baselines, data, metrics, and limitations. Claim implication: decide supports / weakens / complicates / not_applicable for C05.",votes=150; github_stars=206; evidence=medium,Reasoning / test-time compute; Agents / tool use; Causal / data-centric,math/code/verifiable; vision/video; robotics/embodied; security/safety,"World models require robust relational understanding to support prediction, reasoning, and control. While object-centric representations provide a useful abstraction, they are not sufficient to capture interaction-dependent dynamics. We therefore propose C-JEPA, a simple and flexible object-centric world model that extends masked joint embedding prediction from image patches to object-centric representations. By applying object-level masking that requires an object’s state to be inferred...",reports/claim_validation_packets/c05-neighboring-venue-contrast.md; reports/claim_validation_packets/c06-external-trend-context.md,reports/claim_evidence_dossiers/c05-neighboring-venue-contrast.md; reports/claim_evidence_dossiers/c06-external-trend-context.md,reports/validation_packets/multimodal-vision-and-perception.md,reports/area_briefing_cards/multimodal-vision-and-perception.md,https://icml.cc/virtual/2026/poster/63623,https://www.alphaxiv.org/abs/2602.11389,https://github.com/galilai-group/cjepa,reports/review_reading_briefs/63623-causal-jepa-learning-world-models-through-object-level-latent-interven.md
