event_id,title,area,subarea,semantic_cluster_id,semantic_cluster_label,taxonomy_confidence,review_status,topic_group,topic,themes,is_oral,award,public_total_votes,visits_last_7_days,github_url,artifact_confidence,url,alphaxiv_url
60992,MMClima: A Framework for Multimodal Climate Science Data and Evaluation,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",false,,0,5,,no_github_url,https://icml.cc/virtual/2026/poster/60992,https://www.alphaxiv.org/abs/2606.10194
63508,MMKU-Bench: A Multimodal Update Benchmark for Diverse Visual Knowledge,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Large Language Models,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",false,,0,0,https://github.com/baochenfu/MMKU-Bench,github_url_with_stars,https://icml.cc/virtual/2026/poster/63508,https://www.alphaxiv.org/abs/2603.15117
61164,MODUS: Decoder-only Any-to-Any Modeling of Diverse Modalities,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Foundation Models,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/61164,
65404,MetaStreet: Semi-Supervised Multimodal Learning for Street-Level Socioeconomic Prediction,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Applications,Applications->Social Sciences,"Agents, tools, and computer use; Multimodal, vision-language, and video",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/65404,
61525,Mitigating the Modality Gap in Vision–Language Models with Fractal Spectral Geometry,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Everything Else,"Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/61525,
62389,MoDA: Modulation Adapter for Fine-Grained Visual Understanding in Instructional MLLMs,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; Diffusion language models; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/62389,
62425,Modeling Long-Tail Relations in the Operating Room via In-Context Multimodal Learning,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Applications,Applications->Health / Medicine,"AI for science, health, and biology; Agents, tools, and computer use; Multimodal, vision-language, and video",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/62425,
63058,MultiLoReFT: Decoupling Shared and Modality-Specific Subspaces in Multimodal Learning via Low-Rank Representation Fine-Tuning,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,General Machine Learning,General Machine Learning->Representation Learning,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/63058,
64750,Multimodal Fusion via Self-Consistent Task-Gradient Fields,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Theory,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,0,1,,no_github_url,https://icml.cc/virtual/2026/poster/64750,https://www.alphaxiv.org/abs/2410.15475
65954,Multimodal Nested Learning for Decoupled and Coordinated Optimization,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Robustness,"Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",true,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/65954,
66271,Neural-Inspired Modeling of Auditory Selection and Compensation for Audio-Visual Speech Separation,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Applications,"Applications->Language, Speech and Dialog","AI for science, health, and biology; Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/66271,
62672,Neuro-Fuzzy Concept Learning for Interpretable Large Multimodal Models,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Unknown,,"AI for science, health, and biology; Interpretability and mechanistic analysis; Multimodal, vision-language, and video",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/62672,
66328,Omni-Perception Policy Optimization for Multimodal Emotion Reasoning,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; Diffusion language models; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/66328,
65962,OmniFit: Bridging Modalities via Layer-Adaptive Token Compression for Omnimodal Large Language Models,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Applications,Applications->Computer Vision,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/65962,
61031,OmniShow: Orchestrating Multimodal Conditions for Human-Object Interaction Video Generation,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Generative Models and Autoencoders,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/61031,
66130,OvisOCR: End-to-End Document Parsing via Aligning Specialized Perception with General Reasoning,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Unknown,,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/66130,
66069,POLIA: Policy Optimization with Visual-Object-Level Intrinsic Advantage for Multimodal Reasoning,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Reinforcement Learning,Reinforcement Learning->Everything Else,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/66069,
60866,PRIM：Cooperative Dynamic Token Compression for Efficient Large Multimodal Models,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Theory,Theory->Deep Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/60866,
63813,PartCo: Part-Level Correspondence Priors Enhance Category Discovery,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,General Machine Learning,General Machine Learning->Unsupervised and Semi-supervised Learning,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,0,13,,no_github_url,https://icml.cc/virtual/2026/poster/63813,https://www.alphaxiv.org/abs/2509.22769
61890,PerceptionRubrics: Calibrating Multimodal Evaluation to Human Perception,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Unknown,,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/61890,
66696,PhaseAlign: Complex Phase Alignment for Stable Open-Vocabulary Semantic Segmentation,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Applications,Applications->Computer Vision,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/66696,
64662,Polyphonia: Training-Free Context-Aware Music Editing with Acoustic-Informed Attention Calibration,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Unknown,,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/64662,
66377,ProConMV: Provenance-Enabled Conceptual Framework for Interpretable Multi-View Diabetic Retinopathy Diagnosis,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Applications,Applications->Health / Medicine,"AI for science, health, and biology; Agents, tools, and computer use; Causality and data-centric ML; Diffusion language models; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/66377,
63069,Prototype-guided Bilateral Alignment Multimodal Federated Learning,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,General Machine Learning,General Machine Learning->Supervised Learning,"Agents, tools, and computer use; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/63069,
65887,RADIO1D: Elastic Representations for Condensed Vision Modeling,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Applications,Applications->Computer Vision,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/65887,
61964,RLSF-V: Mitigating Hallucinations in MLLMs via Fuzzy Semantic Self-Feedback,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Large Language Models,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/61964,
62391,Reasoning LLM Improves Speaker Recognition in Long-form TV Dramas,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/62391,
64892,Revealing Differences in Multi-Modal Embeddings via Constrained Kernel Analysis,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Foundation Models,"Interpretability and mechanistic analysis; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/64892,
60622,Robust Cross-Modal Retrieval via Generative Semantic Refinement and Exclusion-Guided Adaptation,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Robustness,"Agents, tools, and computer use; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/60622,
61362,SEPS: Semantic-Enhanced Patch Slimming Framework for Fine-Grained Cross-Modal Alignment,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Other Representation Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/61362,
64804,SPR: A Structured Prompt Refinement Network for Modality Missing,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Algorithms,"Agents, tools, and computer use; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/64804,
62378,Safe Autoregressive Image Generation with Iterative Self-Improving Codebooks,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Social Aspects,Social Aspects->Safety,"Agents, tools, and computer use; Causality and data-centric ML; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/62378,
65096,Scalable Medical Multimodal Fusion via Symmetric Consistency Modeling,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Attention Mechanisms,"AI for science, health, and biology; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/65096,
61360,Self-Captioning Multimodal Interaction Tuning: Amplifying Exploitable Redundancies for Robust Vision Language Models,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Robustness,"Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/61360,https://www.alphaxiv.org/abs/2605.08145
65419,Similarity Is Not Logic: Factored Inference for Dual-Encoder Vision-Language Models,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Foundation Models,"Multimodal, vision-language, and video; Systems, efficiency, and compression",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/65419,
60931,Symbal: Detecting Systematic Misalignments in Model-Generated Captions,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,General Machine Learning,General Machine Learning->Evaluation,"AI for science, health, and biology; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/60931,
66192,TextAtlas5M: A Large-Scale Dataset for Long Text Image Generation,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Applications,Applications->Computer Vision,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/66192,
66630,"The Convergent Representation of Vision-Language Contrastive Learning: Geometry, Modality Gap and Shared Space Alignment","Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,General Machine Learning,General Machine Learning->Representation Learning,"Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/66630,
60727,Towards Unified Multimodal Pretraining,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Foundation Models,"Multimodal, vision-language, and video; Robotics and world models; Systems, efficiency, and compression",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/60727,
61799,UFO: Chain-of-Evaluation for Omni-Condition Alignment in Multi-Modal Image Generation,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Unknown,,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/61799,
66553,Understanding Multimodal Learning: A Loss Landscape Smoothness Perspective,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Other Representation Learning,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/66553,
65315,Uni-DocRobust: Universal Plug-and-Play Robustness Enhancement for Multi-modal LLMs via Feature Restoration,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Applications,Applications->Computer Vision,"Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/65315,
62086,Unified Multimodal Autoregressive Modeling with Shared Context—Visual Tokenizer is Key to Unification,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Foundation Models,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/62086,
66357,Unified Safe In-context Image Generation in Multimodal Diffusion Transformers,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Social Aspects,Social Aspects->Safety,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/66357,
65384,Unison: Benchmarking Unified Multimodal Models via Synergistic Understanding and Generation,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,General Machine Learning,General Machine Learning->Evaluation,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/65384,
65712,UrbanMLLM: Joint Learning of Cross-view Imagery for Urban Understanding,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Unknown,,"Causality and data-centric ML; LLM reasoning and test-time compute; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/65712,
61520,VENOMREC: Cross-Modal Interactive Poisoning for Targeted Promotion in Multimodal LLM Recommender Systems,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,4,,no_github_url,https://icml.cc/virtual/2026/poster/61520,https://www.alphaxiv.org/abs/2602.06409
62321,VIBE: Disentangling Social Dynamics via Kinematics-Informed Variational Inference for Behavioral Emotion,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Applications,Applications->Computer Vision,"Causality and data-centric ML; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Multimodal, vision-language, and video",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/62321,
66425,VecDesigner: Exploring Visual Guidance and Structural Consistency for Semantic Typography,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Generative Models and Autoencoders,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/66425,
64973,Verifiable Multimodal Reasoning: Fact-level Attribution with Multimodal Sources,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Large Language Models,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/64973,
61914,VlogReward: Learning Multi-Dimensional Evaluation for Vlog Editing,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Applications,Applications->Computer Vision,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/61914,
65091,When Attributes Disagree: Gradient Conflict in Image Aesthetic Assessment,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Applications,Applications->Computer Vision,"Agents, tools, and computer use; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,,,https://icml.cc/virtual/2026/poster/65091,
63592,World-Model Inspired Emotion-aware Token Refinement for Training-Free Multimodal Emotion Recognition,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Large Language Models,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/63592,
64000,Zero-Shot Rankability: Revealing Latent Ordinal Structure in Multimodal Large Language Models via Language,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Foundation Models,"Interpretability and mechanistic analysis; Multimodal, vision-language, and video",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/64000,
68802,mSOP-765k: A Benchmark For Multi-Modal Structured Output Predictions,"Multimodal, Vision, and Perception",Multimodal representation and cross-modal alignment,0,multimodal / visual / modal / modality,high,stable_seed,Deep Learning,Deep Learning->Other Representation Learning,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,0,0,,no_github_url,https://icml.cc/virtual/2026/poster/68802,
65573,Rectified LpJEPA: Joint-Embedding Predictive Architectures with Sparse and Maximum-Entropy Representations,"Multimodal, Vision, and Perception","Vision robustness, detection, and adversarial perception",36,detection / vision / image / robustness,medium,needs_review,Deep Learning,Deep Learning->Self-Supervised Learning,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression",false,,55,16,https://github.com/YilunKuang/rectified-lp-jepa,github_url_with_stars,https://icml.cc/virtual/2026/poster/65573,https://www.alphaxiv.org/abs/2602.01456
61440,On the Adversarial Robustness of Large Vision-Language Models under Visual Token Compression,"Multimodal, Vision, and Perception","Vision robustness, detection, and adversarial perception",36,detection / vision / image / robustness,medium,needs_review,Deep Learning,Deep Learning->Robustness,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,32,12,,no_github_url,https://icml.cc/virtual/2026/poster/61440,https://www.alphaxiv.org/abs/2601.21531
68812,Beyond Accuracy: What Matters in Designing Well-Behaved Image Classification Models?,"Multimodal, Vision, and Perception","Vision robustness, detection, and adversarial perception",36,detection / vision / image / robustness,medium,needs_review,General Machine Learning,General Machine Learning->Evaluation,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,27,2,https://github.com/visinf/beyond-accuracy,github_url_with_stars,https://icml.cc/virtual/2026/poster/68812,https://www.alphaxiv.org/abs/2503.17110
66776,Is Training Necessary for Anomaly Detection?,"Multimodal, Vision, and Perception","Vision robustness, detection, and adversarial perception",36,detection / vision / image / robustness,medium,needs_review,Applications,Applications->Computer Vision,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,24,29,https://github.com/longkukuhi/RAD,github_url_with_stars,https://icml.cc/virtual/2026/poster/66776,https://www.alphaxiv.org/abs/2601.22763
62221,Alterbute: Editing Intrinsic Attributes of Objects in Images,"Multimodal, Vision, and Perception","Vision robustness, detection, and adversarial perception",36,detection / vision / image / robustness,medium,needs_review,Applications,Applications->Computer Vision,"Diffusion language models; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Systems, efficiency, and compression",false,,23,1,https://github.com/google/nerfies,github_url_with_stars,https://icml.cc/virtual/2026/poster/62221,https://www.alphaxiv.org/abs/2601.10714
66573,From Per-Image Low-Rank to Encoding Mismatch: Rethinking Feature Distillation in Vision Transformers,"Multimodal, Vision, and Perception","Vision robustness, detection, and adversarial perception",36,detection / vision / image / robustness,medium,needs_review,Deep Learning,Deep Learning->Algorithms,"LLM reasoning and test-time compute; Multimodal, vision-language, and video; Systems, efficiency, and compression",false,,19,4,,no_github_url,https://icml.cc/virtual/2026/poster/66573,https://www.alphaxiv.org/abs/2511.15572
67139,Position: Vision encoders should be image size agnostic and task driven,"Multimodal, Vision, and Perception","Vision robustness, detection, and adversarial perception",36,detection / vision / image / robustness,medium,needs_review,Applications,Applications->Computer Vision,"Multimodal, vision-language, and video; Systems, efficiency, and compression",false,,16,0,,no_github_url,https://icml.cc/virtual/2026/poster/67139,https://www.alphaxiv.org/abs/2508.16317
62808,OmniAID: Decoupling Semantic and Artifacts for Universal AI-Generated Image Detection in the Wild,"Multimodal, Vision, and Perception","Vision robustness, detection, and adversarial perception",36,detection / vision / image / robustness,medium,needs_review,Applications,Applications->Computer Vision,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,15,2,https://github.com/yunncheng/OmniAID,github_url_with_stars,https://icml.cc/virtual/2026/poster/62808,https://www.alphaxiv.org/abs/2511.08423
65218,GenShield: Unified Detection and Artifact Correction for AI-Generated Images,"Multimodal, Vision, and Perception","Vision robustness, detection, and adversarial perception",36,detection / vision / image / robustness,medium,needs_review,Unknown,,"Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,14,15,https://github.com/zhipeixu/GenShield,github_url_with_stars,https://icml.cc/virtual/2026/poster/65218,https://www.alphaxiv.org/abs/2605.16122
61751,Divide and Conquer: Reliable Multi-View Evidential Learning for Deepfake Detection,"Multimodal, Vision, and Perception","Vision robustness, detection, and adversarial perception",36,detection / vision / image / robustness,medium,needs_review,Applications,Applications->Computer Vision,"Diffusion language models; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,11,6,,no_github_url,https://icml.cc/virtual/2026/poster/61751,https://www.alphaxiv.org/abs/2606.01885
