event_id,title,topic_group,topic,themes,cluster_id,cluster_label,audience_paths,is_oral,award,public_total_votes,visits_last_7_days,github_url,github_repo,github_stars,has_github_url,artifact_confidence,needs_manual_check_reason,alphaxiv_url,icml_url
64206,RSPO: Regularized Self-Play Alignment of Large Language Models,Deep Learning,Deep Learning->Large Language Models,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",24,preference / reward / preferences / preference optimization,,false,,5,4,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2503.00030,https://icml.cc/virtual/2026/poster/64206
64219,Symmetries in PAC-Bayesian Learning,Probabilistic Methods,Probabilistic Methods->Bayesian Models and Methods,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Theory, optimization, and sampling",17,representation / machine learning / machine / general,,false,,5,1,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2510.17303,https://icml.cc/virtual/2026/poster/64219
64278,Optimal Splitting of Language Models from Mixtures to Specialized Domains,Deep Learning,Deep Learning->Large Language Models,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization",13,scaling / test time / test / time,,false,,5,12,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2603.19149,https://icml.cc/virtual/2026/poster/64278
64300,TFTF: Training-Free Targeted Flow for Conditional Sampling,Probabilistic Methods,Probabilistic Methods->Monte Carlo and Sampling Methods,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Theory, optimization, and sampling",3,diffusion / generative / diffusion models / generative models,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.12932,https://icml.cc/virtual/2026/poster/64300
64318,Adaptive Sharpness-Aware Minimization with a Polyak-type Step size: A Theory-Grounded Scheduler,Optimization,Optimization->Stochastic,"Memorization, evaluation, and generalization; Theory, optimization, and sampling",22,gradient / networks / optimization / neural networks,,false,,5,1,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2606.01827,https://icml.cc/virtual/2026/poster/64318
64319,How can we assess human-agent interactions? Case studies in software agent design,General Machine Learning,General Machine Learning->Evaluation,"Agents, tools, and computer use; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",11,agent / agents / multi agent / multi,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2510.09801,https://icml.cc/virtual/2026/poster/64319
64320,Harmful Overfitting in Sobolev Spaces,Theory,Theory->Learning Theory,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",17,representation / machine learning / machine / general,,false,,5,1,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.00825,https://icml.cc/virtual/2026/poster/64320
64346,DAISI: Data Assimilation with Inverse Sampling using Stochastic Interpolants,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Theory, optimization, and sampling",15,physics / chemistry / earth / applications chemistry,,false,,5,2,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2512.00252,https://icml.cc/virtual/2026/poster/64346
64355,AgentNoiseBench: Benchmarking Robustness of Tool-Using LLM Agents Under Noisy Condition,Social Aspects,Social Aspects->Robustness,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",11,agent / agents / multi agent / multi,,false,,5,15,https://github.com/keven-cyber/agentnoisebench,keven-cyber/agentnoisebench,4,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.11348,https://icml.cc/virtual/2026/poster/64355
64430,scDataset: Scalable Data Loading for Deep Learning on Large-Scale Single-Cell Omics,Optimization,"Optimization->Large Scale, Parallel and Distributed","Diffusion, flow, and generative modeling; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",17,representation / machine learning / machine / general,,false,,5,0,https://github.com/Kidara/scDataset,Kidara/scDataset,51,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2506.01883,https://icml.cc/virtual/2026/poster/64430
64436,Possibilistic Predictive Uncertainty for Deep Learning,Deep Learning,Deep Learning->Robustness,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",17,representation / machine learning / machine / general,,false,,5,0,https://github.com/MaxwellYaoNi/DAPPr,MaxwellYaoNi/DAPPr,1,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2605.00600,https://icml.cc/virtual/2026/poster/64436
64459,Overcoming the Modality Gap in Context-Aided Forecasting,Applications,Applications->Time Series,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video",18,time series / series / time / forecasting,,false,,5,0,https://github.com/ServiceNow/DoubleCast,ServiceNow/DoubleCast,4,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2603.12451,https://icml.cc/virtual/2026/poster/64459
64482,OServe: Accelerating LLM Serving via Spatial-Temporal Workload Orchestration,Optimization,"Optimization->Large Scale, Parallel and Distributed","Systems, efficiency, and compression; Theory, optimization, and sampling",21,quantization / kv / memory / cache,,false,,5,9,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.12151,https://icml.cc/virtual/2026/poster/64482
64503,MatchFixAgent: Language-Agnostic Autonomous Repository-Level Code Translation Validation and Repair,Applications,Applications->Everything Else,"Agents, tools, and computer use",11,agent / agents / multi agent / multi,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2509.16187,https://icml.cc/virtual/2026/poster/64503
64508,OmniSapiens: A Foundation Model for Social Behavior Processing via Heterogeneity-Aware Relative Policy Optimization,Applications,Applications->Social Sciences,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.10635,https://icml.cc/virtual/2026/poster/64508
64511,On the Power of (Approximate) Reward Models for Inference-Time Scaling,Theory,Theory->Probabilistic Methods,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",13,scaling / test time / test / time,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.01381,https://icml.cc/virtual/2026/poster/64511
64512,Geometric Embedding Alignment via Curvature Matching in Transfer Learning,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",15,physics / chemistry / earth / applications chemistry,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2506.13015,https://icml.cc/virtual/2026/poster/64512
64517,Is the Last Layer Sufficient for Uncertainty Quantification?,Probabilistic Methods,Probabilistic Methods->Bayesian Models and Methods,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",17,representation / machine learning / machine / general,,false,,5,2,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2605.30741,https://icml.cc/virtual/2026/poster/64517
64529,MECAT: A Multi-Experts Constructed Benchmark for Fine-Grained Audio Understanding Tasks,General Machine Learning,General Machine Learning->Evaluation,"Agents, tools, and computer use; Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",29,speech / audio / applications language / speech dialog,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2507.23511,https://icml.cc/virtual/2026/poster/64529
64539,Corrigibility Transformation: Constructing Goals That Accept Updates,Theory,Theory->Game Theory,"Agents, tools, and computer use; Safety, alignment, governance, and risk; Theory, optimization, and sampling",9,theory / algorithm / optimal / regret,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2510.15395,https://icml.cc/virtual/2026/poster/64539
64551,Guaranteed Optimal Compositional Explanations for Neurons,Social Aspects,"Social Aspects->Accountability, Transparency, and Interpretability","AI for science, health, and biology; Agents, tools, and computer use; Interpretability and mechanistic analysis; Safety, alignment, governance, and risk",23,interpretability / accountability / transparency / transparency interpretability,"Safety, Alignment, and Governance Researcher",true,,5,2,https://github.com/aiea-lab/optimal-compositional-explanations,aiea-lab/optimal-compositional-explanations,3,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2511.20934,https://icml.cc/virtual/2026/poster/64551
64558,Weakly Supervised Cross-Modal Learning for 4D Radar Scene Flow Estimation,Applications,Applications->Computer Vision,"Agents, tools, and computer use; Diffusion language models; Multimodal, vision-language, and video",10,3d / vision / applications computer / computer vision,,false,,5,1,https://github.com/FuJingyun/IterFlow,FuJingyun/IterFlow,6,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2605.18507,https://icml.cc/virtual/2026/poster/64558
64560,When Distance Distracts: Representation Distance Bias in BT-Loss for Reward Models,General Machine Learning,General Machine Learning->Everything Else,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",24,preference / reward / preferences / preference optimization,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2512.06343,https://icml.cc/virtual/2026/poster/64560
64584,Adaptive Physics Transformer with Fused Global-Local Attention for Subsurface Energy Systems,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Systems, efficiency, and compression",15,physics / chemistry / earth / applications chemistry,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.11208,https://icml.cc/virtual/2026/poster/64584
64593,Dynamic Optimizations of LLM Ensembles with Two-Stage Reinforcement Learning Agents,General Machine Learning,"General Machine Learning->Transfer, Multitask and Meta-learning","Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",11,agent / agents / multi agent / multi,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2502.04492,https://icml.cc/virtual/2026/poster/64593
64646,Mitigating Hallucinations in Large Vision-Language Models via Causal Route Gating,Deep Learning,Deep Learning->Foundation Models,"Agents, tools, and computer use; Causality and data-centric ML; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",4,visual / multimodal / reasoning / vision,,false,,5,3,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2605.24024,https://icml.cc/virtual/2026/poster/64646
64657,Data Difficulty and the Generalization–Extrapolation Tradeoff in LLM Fine-Tuning,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; Causality and data-centric ML; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",12,tuning / fine tuning / fine / lora,,false,,5,6,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2605.12906,https://icml.cc/virtual/2026/poster/64657
64663,Opt-Verifier: Unleashing the Power of LLMs for Optimization Modeling via Dual-Side Verification,Other,,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Theory, optimization, and sampling",20,code / anonymous / 4open science / 4open,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2605.29556,https://icml.cc/virtual/2026/poster/64663
64669,CurvZO: Adaptive Curvature-Guided Sparse Zeroth-Order Optimization for Efficient LLM Fine-Tuning,Optimization,Optimization->Zero-order and Black-box Optimization,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Systems, efficiency, and compression; Theory, optimization, and sampling",12,tuning / fine tuning / fine / lora,,false,,5,1,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2603.21725,https://icml.cc/virtual/2026/poster/64669
64686,WS-GRPO: Weakly-Supervised Group-Relative Policy Optimization for Rollout-Efficient Reasoning,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.17025,https://icml.cc/virtual/2026/poster/64686
64693,Cert-LAS: Toward Certified Model Ownership Verification for Text-to-Image Diffusion Models via Layer-Adaptive Smoothing,Social Aspects,Social Aspects->Security,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",2,attacks / attack / safety / adversarial,,false,,5,3,https://github.com/Leyi-Qi/Cert-LAS,Leyi-Qi/Cert-LAS,1,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2605.29809,https://icml.cc/virtual/2026/poster/64693
64711,RA-Det: Towards Universal Detection of AI-Generated Images via Robustness Asymmetry,Other,,"Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",25,cross / semantic / label / extensive,,false,,5,0,https://github.com/dongdongunique/RA-Det,dongdongunique/RA-Det,17,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2603.01544,https://icml.cc/virtual/2026/poster/64711
64712,CARD: Coarse-to-fine Autoregressive Modeling with Radix-based Decomposition for Transferable Free Energy Estimation,Applications,"Applications->Chemistry, Physics, and Earth Sciences","AI for science, health, and biology; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression",15,physics / chemistry / earth / applications chemistry,,false,,5,2,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2605.02657,https://icml.cc/virtual/2026/poster/64712
64746,A Noise Sensitivity Exponent Controls Large Statistical-to-Computational Gaps in Single- and Multi-Index Models,Theory,Theory->Learning Theory,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",17,representation / machine learning / machine / general,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2603.17896,https://icml.cc/virtual/2026/poster/64746
64772,Loss-aware distributionally robust optimization via trainable optimal transport ambiguity sets,Optimization,Optimization->Everything Else,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Safety, alignment, governance, and risk; Theory, optimization, and sampling",9,theory / algorithm / optimal / regret,,false,,5,1,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2509.12689,https://icml.cc/virtual/2026/poster/64772
64790,ReTabSyn: Realistic Tabular Data Synthesis via Reinforcement Learning,Deep Learning,Deep Learning->Generative Models and Autoencoders,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",3,diffusion / generative / diffusion models / generative models,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2603.10823,https://icml.cc/virtual/2026/poster/64790
64792,Architecture Matters for Multi-Agent Security,Other,,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",11,agent / agents / multi agent / multi,,false,,5,6,https://github.com/benhagag10/Architecture-Matters-for-Multi-Agent-Security,benhagag10/Architecture-Matters-for-Multi-Agent-Security,5,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2604.23459,https://icml.cc/virtual/2026/poster/64792
64820,Principled Synthetic Data Enables the First Scaling Laws for LLMs in Recommendation,Other,,"Agents, tools, and computer use; Safety, alignment, governance, and risk",13,scaling / test time / test / time,,false,,5,3,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.07298,https://icml.cc/virtual/2026/poster/64820
64824,Context-free Recognition with Transformers,Theory,Theory->Deep Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Theory, optimization, and sampling",14,attention / transformers / transformer / context,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2601.01754,https://icml.cc/virtual/2026/poster/64824
64837,Efficient Tail-Aware Generative Optimization via Flow Model Fine-Tuning,General Machine Learning,General Machine Learning->Everything Else,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",12,tuning / fine tuning / fine / lora,,false,,5,3,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.16796,https://icml.cc/virtual/2026/poster/64837
64858,Hedging on the frontier: Learning new tasks with few samples,Theory,Theory->Domain Adaptation and Transfer Learning,"Memorization, evaluation, and generalization; Theory, optimization, and sampling",17,representation / machine learning / machine / general,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2605.30997,https://icml.cc/virtual/2026/poster/64858
64862,Removing Sandbagging in LLMs by Training with Weak Supervision,Deep Learning,Deep Learning->Large Language Models,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",6,reasoning / reinforcement / rl / reinforcement learning,,false,,5,18,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2604.22082,https://icml.cc/virtual/2026/poster/64862
64869,$A_2$DEPT: Large Language Model–Driven Automated Algorithm Design via Evolutionary Program Trees,Optimization,Optimization->Discrete and Combinatorial Optimization,"Causality and data-centric ML; Memorization, evaluation, and generalization; Theory, optimization, and sampling",20,code / anonymous / 4open science / 4open,,false,,5,1,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2604.24043,https://icml.cc/virtual/2026/poster/64869
64870,TranX-Adapter: Bridging Artifacts and Semantics within MLLMs for Robust AI-generated Image Detection,Applications,Applications->Computer Vision,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",25,cross / semantic / label / extensive,,false,,5,0,https://github.com/DreamMr/TranX-Adapter,DreamMr/TranX-Adapter,15,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2602.21716,https://icml.cc/virtual/2026/poster/64870
64877,Infinite-dimensional generative diffusions via Doob's h-transform,Deep Learning,Deep Learning->Generative Models and Autoencoders,"Diffusion, flow, and generative modeling; Theory, optimization, and sampling",3,diffusion / generative / diffusion models / generative models,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.06621,https://icml.cc/virtual/2026/poster/64877
64886,Beyond Model Ranking: Predictability-Aligned Evaluation for Time Series Forecasting,Applications,Applications->Time Series,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Theory, optimization, and sampling",18,time series / series / time / forecasting,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2509.23074,https://icml.cc/virtual/2026/poster/64886
64894,Exploring Data-Free LoRA Transferability for Video Diffusion Models,Deep Learning,Deep Learning->Generative Models and Autoencoders,"Causality and data-centric ML; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",3,diffusion / generative / diffusion models / generative models,,false,,5,1,https://github.com/Noahwangyuchen/CASA,Noahwangyuchen/CASA,5,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2605.01929,https://icml.cc/virtual/2026/poster/64894
64915,Learnability-Informed Fine-Tuning of Diffusion Language Models,Deep Learning,Deep Learning->Large Language Models,"Diffusion language models; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",12,tuning / fine tuning / fine / lora,,false,,5,0,https://github.com/divelab/LIFT,divelab/LIFT,10,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2605.22939,https://icml.cc/virtual/2026/poster/64915
64937,Agora: Toward Autonomous Bug Detection in Production-Level Consensus Protocols with LLM Agents,Reinforcement Learning,Reinforcement Learning->Multi-agent,"Agents, tools, and computer use; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",11,agent / agents / multi agent / multi,,false,,5,1,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2605.29910,https://icml.cc/virtual/2026/poster/64937
64945,Solver-in-the-Loop: MDP-Based Benchmarks for Self-Correction and Behavioral Rationality in Operations Research,General Machine Learning,General Machine Learning->Evaluation,"Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",20,code / anonymous / 4open science / 4open,,false,,5,2,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2601.21008,https://icml.cc/virtual/2026/poster/64945
64976,Active Attacks: Red-teaming LLMs via Adaptive Environments,Reinforcement Learning,Reinforcement Learning->Deep RL,"RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",2,attacks / attack / safety / adversarial,,false,,5,11,https://github.com/dbsxodud-11/active_attacks,dbsxodud-11/active_attacks,4,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2509.21947,https://icml.cc/virtual/2026/poster/64976
64987,Scheduling LLM Inference with Uncertainty-Aware Output Length Predictions,Deep Learning,Deep Learning->Large Language Models,"LLM reasoning and test-time compute; Safety, alignment, governance, and risk",21,quantization / kv / memory / cache,,false,,5,1,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2604.00499,https://icml.cc/virtual/2026/poster/64987
64988,Feature Resemblance: Towards a Theoretical Understanding of Analogical Reasoning in Transformers,Deep Learning,Deep Learning->Theory,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",14,attention / transformers / transformer / context,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2603.05143,https://icml.cc/virtual/2026/poster/64988
65007,Lagrangian Perturbation Diffusion Steering: Latent Reinforcement Learning for Generative Policies,Reinforcement Learning,Reinforcement Learning->Deep RL,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Robotics and world models; Systems, efficiency, and compression",7,reinforcement learning / reinforcement / policy / rl,,false,,5,1,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2606.01151,https://icml.cc/virtual/2026/poster/65007
65021,Reasoning-preserved Efficient Distillation of Large Language Models via Activation-aware Initialization,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",1,language / language models / llms / large language,,false,,5,8,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2605.29327,https://icml.cc/virtual/2026/poster/65021
65070,Eigenvectors of Experts are Training-free Non-collapsing Routers,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression",12,tuning / fine tuning / fine / lora,,false,,5,3,https://github.com/giangdip2410/SSMoE,giangdip2410/SSMoE,2,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2605.30992,https://icml.cc/virtual/2026/poster/65070
65122,Achieving Logarithmic Regret in KL-Regularized Zero-Sum Markov Games,Reinforcement Learning,Reinforcement Learning->Multi-agent,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",9,theory / algorithm / optimal / regret,,false,,5,1,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2510.13060,https://icml.cc/virtual/2026/poster/65122
65145,Towards Multimodal Large Language Models with Both Training and Inference Efficiency,Deep Learning,Deep Learning->Large Language Models,"LLM reasoning and test-time compute; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",4,visual / multimodal / reasoning / vision,,false,,5,0,https://github.com/icip-cas/SAISA,icip-cas/SAISA,2,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2502.02458,https://icml.cc/virtual/2026/poster/65145
65167,Efficient and Uncertainty-Aware Diffusion Framework for Offline-to-Online Reinforcement Learning,Reinforcement Learning,Reinforcement Learning->Deep RL,"Diffusion, flow, and generative modeling; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",7,reinforcement learning / reinforcement / policy / rl,,false,,5,2,https://github.com/Angie-Lab-JHU/Diffusion-Uncertainty-Aware-O2O-RL,Angie-Lab-JHU/Diffusion-Uncertainty-Aware-O2O-RL,0,true,github_url_no_stars,,https://www.alphaxiv.org/abs/2605.30776,https://icml.cc/virtual/2026/poster/65167
65178,The Label Horizon Paradox: Rethinking Supervision Targets in Financial Forecasting,Applications,Applications->Time Series,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Theory, optimization, and sampling",18,time series / series / time / forecasting,,false,,5,1,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.03395,https://icml.cc/virtual/2026/poster/65178
65217,Outcome-Aware Spectral Feature Learning for Instrumental Variable Regression,General Machine Learning,General Machine Learning->Causality,"Causality and data-centric ML; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",8,causal / causality / learning causality / treatment,,false,,5,10,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2512.00919,https://icml.cc/virtual/2026/poster/65217
65227,Belief Propagation Converges to Gaussian Distributions in Sparsely-Connected Factor Graphs,Theory,Theory->Probabilistic Methods,"LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",9,theory / algorithm / optimal / regret,,false,,5,3,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2601.21935,https://icml.cc/virtual/2026/poster/65227
65247,EXVERUS: Verus Proof Repair via Counterexample Reasoning,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression",1,language / language models / llms / large language,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2603.25810,https://icml.cc/virtual/2026/poster/65247
65260,Preserve-Then-Quantize: Balancing Rank Budgets for Quantization Error Reconstruction in LLMs,Deep Learning,Deep Learning->Large Language Models,"Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",12,tuning / fine tuning / fine / lora,,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.02001,https://icml.cc/virtual/2026/poster/65260
65293,HugRAG: Hierarchical Causal Knowledge Graph Design for RAG,Deep Learning,Deep Learning->Large Language Models,"Causality and data-centric ML; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",1,language / language models / llms / large language,,false,,5,5,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2602.05143,https://icml.cc/virtual/2026/poster/65293
65294,LoCoT2V-Bench: Benchmarking Long-Form and Complex Text-to-Video Generation,Applications,Applications->Computer Vision,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",0,video / video generation / videos / temporal,,false,,5,2,https://github.com/XqZeppelinhead0702/LoCoT2V-Bench,XqZeppelinhead0702/LoCoT2V-Bench,5,true,github_url_with_stars,,https://www.alphaxiv.org/abs/2510.26412,https://icml.cc/virtual/2026/poster/65294
65323,Unbiased Dynamic Pruning for Efficient Group-Based Policy Optimization,Deep Learning,Deep Learning->Large Language Models,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,Executive / Broad Landscape Reader,false,,5,0,,,0,false,no_github_url,,https://www.alphaxiv.org/abs/2603.04135,https://icml.cc/virtual/2026/poster/65323
