event_id,title,themes,official_topic,topic_group,decision,is_oral,award,public_total_votes,visits_last_7_days,github_stars,score,url,alphaxiv_url
61016,SLAP: The Semantic Least Action Principle for Variational Video-Language Modeling,"Causality and data-centric ML; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,2,0,0,0.0022,https://icml.cc/virtual/2026/poster/61016,https://www.alphaxiv.org/abs/2605.30750
63143,Immuno-VLM: Immunizing Large Vision-Language Models via Generative Semantic Antibodies for Open-World Trustworthiness,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,3,0,0,0.0033,https://icml.cc/virtual/2026/poster/63143,https://www.alphaxiv.org/abs/2605.30745
63072,DRIVE: Best Data Scheduling Practices for Reinforcement Learning with Verifiable Reward in Competitive Code Generation,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",,,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63072,
66217,Adaptive Estimation and Inference in Semi-parametric Heterogeneous Clustered Multitask Learning via Neyman Orthogonality,"Theory, optimization, and sampling","General Machine Learning->Transfer, Multitask and Meta-learning",General Machine Learning,Accept (regular),false,,3,0,0,0.0033,https://icml.cc/virtual/2026/poster/66217,https://www.alphaxiv.org/abs/2605.01907
61839,HDTree: Generative Modeling of Cellular Hierarchies for Robust Lineage Inference,"AI for science, health, and biology; Diffusion, flow, and generative modeling",Applications->Health / Medicine,Applications,Accept (regular),false,,3,0,0,0.0033,https://icml.cc/virtual/2026/poster/61839,https://www.alphaxiv.org/abs/2506.23287
64601,Random Scaling of Emergence Capabilities,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/64601,
65763,On Robustness and Chain-of-Thought Consistency of RL-Finetuned VLMs,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,6,2,0,0.01,https://icml.cc/virtual/2026/poster/65763,https://www.alphaxiv.org/abs/2602.12506
61125,T-measure: A Topology-Consistent Metric for Binary Segmentation,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Applications->Computer Vision,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61125,
66043,When Does Sparsity Mitigate the Curse of Depth in LLMs,"Causality and data-centric ML; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,61,3,14,0.6139,https://icml.cc/virtual/2026/poster/66043,https://www.alphaxiv.org/abs/2603.15389
63399,Optimal Domain-Aware Privacy Mechanisms for Synthetic Data Generation,"Diffusion, flow, and generative modeling; Safety, alignment, governance, and risk",Social Aspects->Privacy,Social Aspects,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63399,
65611,Riemannian MeanFlow,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,12,1,22,0.642,https://icml.cc/virtual/2026/poster/65611,https://www.alphaxiv.org/abs/2602.07744
63627,Breaking the Lock-in: Diversifying Text-to-Image Generation via Representation Modulation,"Causality and data-centric ML; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,7,0,0,0.0077,https://icml.cc/virtual/2026/poster/63627,https://www.alphaxiv.org/abs/2606.06813
66807,Catch-22: On the Fundamental Tradeoff Between Detectability and Robustness in LLM Watermarking,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",Social Aspects->Robustness,Social Aspects,Accept (spotlight),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/66807,
66126,Robust Strategic Classification under Decision-Dependent Cost Uncertainty,"Safety, alignment, governance, and risk; Theory, optimization, and sampling",Social Aspects->Robustness,Social Aspects,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/66126,
63810,Smoothing Slot Attention Iterations and Recurrences,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",Deep Learning->Other Representation Learning,Deep Learning,Accept (regular),false,,2,0,14,0.5438,https://icml.cc/virtual/2026/poster/63810,https://www.alphaxiv.org/abs/2508.05417
63081,Rethinking Temporal Consistency in Video Object-Centric Learning: From Prediction to Correspondence,"Agents, tools, and computer use; LLM reasoning and test-time compute; Multimodal, vision-language, and video",Deep Learning->Self-Supervised Learning,Deep Learning,Accept (regular),false,,2,1,1,0.1425,https://icml.cc/virtual/2026/poster/63081,https://www.alphaxiv.org/abs/2605.03650
63696,Quantifying LLM Attention-Head Stability: Implications for Circuit Universality,"Interpretability and mechanistic analysis; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Social Aspects->Robustness,Social Aspects,Accept (regular),false,,3,3,0,0.0084,https://icml.cc/virtual/2026/poster/63696,https://www.alphaxiv.org/abs/2602.16740
65746,CHESS: Chebyshev Spectral Synthesis for Trajectory Condensation,"AI for science, health, and biology; Causality and data-centric ML; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",Applications->Time Series,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/65746,
65352,WebWorld: A Large-Scale World Model for Web Agent Training,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Robotics and world models; Safety, alignment, governance, and risk",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,23,19,48,0.836,https://icml.cc/virtual/2026/poster/65352,https://www.alphaxiv.org/abs/2602.14721
61655,Contrastive Spectral Rectification: Test-Time Defense towards Zero-shot Adversarial Robustness of CLIP,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",Social Aspects->Robustness,Social Aspects,Accept (regular),false,,5,1,5,0.3656,https://icml.cc/virtual/2026/poster/61655,https://www.alphaxiv.org/abs/2601.19210
61093,A New Framework for Cybersecurity Refusals in AI Agents,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",,,Accept (regular),false,,3,0,2,0.223,https://icml.cc/virtual/2026/poster/61093,https://www.alphaxiv.org/abs/2606.02644
61299,Factored Latent Action World Models,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Robotics and world models",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,26,11,0,0.0474,https://icml.cc/virtual/2026/poster/61299,https://www.alphaxiv.org/abs/2602.16229
61783,Training Language Model Agents to Find Vulnerabilities with CTF-Dojo,"Agents, tools, and computer use; Causality and data-centric ML; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",Social Aspects->Security,Social Aspects,Accept (regular),false,,39,13,55,0.8702,https://icml.cc/virtual/2026/poster/61783,https://www.alphaxiv.org/abs/2508.18370
67161,"Position: To Defend Against Cyber Attacks, We Must Teach AI Agents to Hack","Agents, tools, and computer use; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",Social Aspects->Security,Social Aspects,Accept (regular),false,,4,28,0,0.052,https://icml.cc/virtual/2026/poster/67161,https://www.alphaxiv.org/abs/2602.02595
64140,SaTeen: Learning Structural Alignment for Continual Test-Time Adaptation,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk","General Machine Learning->Transfer, Multitask and Meta-learning",General Machine Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/64140,
61082,Spurious Rewards: Rethinking Training Signals in RLVR,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,153,73,352,1.466,https://icml.cc/virtual/2026/poster/61082,https://www.alphaxiv.org/abs/2506.10947
66155,BioFormer: Rethinking Cross-Subject Generalization via Spectral Structural Alignment in Biomedical Time-Series,"AI for science, health, and biology; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",Applications->Time Series,Applications,Accept (regular),false,,1,0,0,0.0011,https://icml.cc/virtual/2026/poster/66155,https://www.alphaxiv.org/abs/2605.22468
67236,Position: Academic Conferences are Potentially Facing Denominator Gaming Caused by Fully Automated Scientific Agents,"AI for science, health, and biology; Agents, tools, and computer use; Safety, alignment, governance, and risk",Social Aspects->Safety,Social Aspects,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/67236,https://www.alphaxiv.org/abs/2605.09915
66300,TDM-R1: Reinforcing Few-Step Diffusion Models with Non-Differentiable Reward,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",,,Accept (regular),false,,38,14,112,1.0112,https://icml.cc/virtual/2026/poster/66300,https://www.alphaxiv.org/abs/2603.07700
66079,Towards Context-Invariant Safety Alignment for Large Language Models,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Social Aspects->Safety,Social Aspects,Accept (regular),false,,4,0,0,0.0044,https://icml.cc/virtual/2026/poster/66079,https://www.alphaxiv.org/abs/2605.20994
61042,CoT is Not the Chain of Truth: An Empirical Internal Analysis of Reasoning LLMs for Fake News Generation,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Safety, alignment, governance, and risk",Social Aspects->Safety,Social Aspects,Accept (regular),false,,1,1,5,0.3612,https://icml.cc/virtual/2026/poster/61042,https://www.alphaxiv.org/abs/2602.04856
64556,SafeHarbor: Defining Precise Decision Boundaries via Hierarchical Memory-Augmented Guardrail for LLM Agent Safety,"Agents, tools, and computer use; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Social Aspects->Safety,Social Aspects,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/64556,
66066,SCALE: Self-uncertainty Conditioned Adaptive Looking and Execution for Vision-Language-Action Models,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",Applications->Robotics,Applications,Accept (spotlight),false,,12,14,0,0.037,https://icml.cc/virtual/2026/poster/66066,https://www.alphaxiv.org/abs/2602.04208
65029,Sparse Autoencoders for Interpretable Emotion Control in Text-to-Speech,"Causality and data-centric ML; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization",Deep Learning->Other Representation Learning,Deep Learning,Accept (regular),false,,8,1,0,0.0105,https://icml.cc/virtual/2026/poster/65029,https://www.alphaxiv.org/abs/2606.01479
67246,Position: Mechanisms for Aggregated Individual Reporting Should be Established for Post-Deployment Evaluation,"Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",Social Aspects->Everything Else,Social Aspects,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/67246,
62572,Provable Bounds for the Learnability of Sample-Compressible Families from Noisy Samples,"LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",Theory->Learning Theory,Theory,Accept (spotlight),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62572,
66519,Revisiting Photometric Ambiguity for Accurate Gaussian-Splatting Surface Reconstruction,"Agents, tools, and computer use; Multimodal, vision-language, and video",Applications->Computer Vision,Applications,Accept (regular),false,,8,10,34,0.7369,https://icml.cc/virtual/2026/poster/66519,https://www.alphaxiv.org/abs/2605.12494
61817,Hermes: An Evidence-Driven Agentic Framework for Trustworthy and Explainable AI-Generated Video Detection,"Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",Applications->Computer Vision,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61817,
65094,Two Calm Ends and the Wild Middle: A Geometric Picture of Memorization in Diffusion Models,"Causality and data-centric ML; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/65094,https://www.alphaxiv.org/abs/2602.17846
65401,Adversarially Robust Approximate Furthest Neighbor,"LLM reasoning and test-time compute; Safety, alignment, governance, and risk",Social Aspects->Robustness,Social Aspects,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/65401,
65173,Training-Trajectory-Aware Token Selection,"Diffusion language models; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,18,5,0,0.0283,https://icml.cc/virtual/2026/poster/65173,https://www.alphaxiv.org/abs/2601.10348
66063,Controlled SDEs for Long-Horizon Motion Generation under Latent Decision Uncertainty,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Theory, optimization, and sampling",Applications->Time Series,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/66063,
61780,VocSim A Training-free Benchmark for Zero-shot Content Identity in Single-source Audio,"Agents, tools, and computer use; Causality and data-centric ML; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",General Machine Learning->Evaluation,General Machine Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61780,https://www.alphaxiv.org/abs/2512.10120
66346,The Shadow Price of Reasoning: Economic Perspective on Optimal Budget Allocation for LLMs,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,11,2,0,0.0155,https://icml.cc/virtual/2026/poster/66346,https://www.alphaxiv.org/abs/2606.03092
67178,Position: We Need Large Language Models Optimized For Our Well-Being,"RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",Social Aspects->Alignment,Social Aspects,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/67178,
64034,Uncovering the Gradient Geometry of Long CoT: A Spectral-guided Approach to Reasoning Distillation,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/64034,
61046,Rational Transductors,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",Theory->Learning Theory,Theory,Accept (spotlight),true,,4,4,0,1.5112,https://icml.cc/virtual/2026/poster/61046,https://www.alphaxiv.org/abs/2602.07599
65556,Deep sequence models tend to memorize geometrically; it is unclear why.,"Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Deep Learning->Theory,Deep Learning,Accept (regular),false,,76,10,0,0.1008,https://icml.cc/virtual/2026/poster/65556,https://www.alphaxiv.org/abs/2510.26745
62354,Provably Adaptive Linear Approximation for the Shapley Value and Beyond,"Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Safety, alignment, governance, and risk; Theory, optimization, and sampling","Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,Accept (regular),false,,2,0,0,0.0022,https://icml.cc/virtual/2026/poster/62354,https://www.alphaxiv.org/abs/2604.08438
61029,Dense associative memory for Gaussian distributions,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video",,,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61029,https://www.alphaxiv.org/abs/2509.23162
61061,Faster Activation Functions at the Edge for Post-Training Speedups,"Interpretability and mechanistic analysis; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",,,Accept (spotlight),true,,0,0,0,1.5,https://icml.cc/virtual/2026/poster/61061,
66436,Rethinking the Design Space of Reinforcement Learning for Diffusion Models: On the Importance of Likelihood Estimation Beyond Loss Design,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,26,11,0,0.0474,https://icml.cc/virtual/2026/poster/66436,https://www.alphaxiv.org/abs/2602.04663
62244,Structure-Centric Graph Foundation Model via Geometric Bases,"Memorization, evaluation, and generalization",Deep Learning->Graph Neural Networks,Deep Learning,Accept (regular),false,,4,0,3,0.2817,https://icml.cc/virtual/2026/poster/62244,https://www.alphaxiv.org/abs/2605.08689
64194,GameVerse: Can Vision-Language Models Learn from Video-based Reflection?,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",Applications->Computer Vision,Applications,Accept (regular),false,,5,2,50,0.7953,https://icml.cc/virtual/2026/poster/64194,https://www.alphaxiv.org/abs/2603.06656
66389,Elastic Diffusion Transformer,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Systems, efficiency, and compression",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,16,10,47,0.8089,https://icml.cc/virtual/2026/poster/66389,https://www.alphaxiv.org/abs/2602.13993
66245,Olaf-World: Orienting Latent Actions for Video World Modeling,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Robotics and world models; Safety, alignment, governance, and risk",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,48,4,111,1.0034,https://icml.cc/virtual/2026/poster/66245,https://www.alphaxiv.org/abs/2602.10104
66143,Efficient Diffusion Models under Nonconvex Equality and Inequality constraints via Landing,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Robotics and world models; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (spotlight),false,,4,0,0,0.0044,https://icml.cc/virtual/2026/poster/66143,https://www.alphaxiv.org/abs/2604.17838
63569,Diversity Matters: Revisiting Test-Time Compute in Vision-Language Models,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",Deep Learning->Foundation Models,Deep Learning,Accept (regular),false,,5,0,1,0.1441,https://icml.cc/virtual/2026/poster/63569,https://www.alphaxiv.org/abs/2605.30713
66068,Any2Any: Unified Arbitrary Modality Translation for Remote Sensing,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,11,0,79,0.8885,https://icml.cc/virtual/2026/poster/66068,https://www.alphaxiv.org/abs/2603.04114
65552,Reasoning on the Manifold: Bidirectional Consistency for Self-Verification in Diffusion Language Models,"Agents, tools, and computer use; Diffusion language models; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,6,5,0,0.0151,https://icml.cc/virtual/2026/poster/65552,https://www.alphaxiv.org/abs/2604.16565
66701,Towards Functional Correctness of Large Code Models with Selective Generation,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/66701,
62846,Implicit Action Chunking for Smooth Continuous Control,"Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Reinforcement Learning->Everything Else,Reinforcement Learning,Accept (regular),false,,7,10,0,0.0247,https://icml.cc/virtual/2026/poster/62846,https://www.alphaxiv.org/abs/2605.19592
64838,PULSE: Generative Phase Evolution for Non-Stationary Time Series Forecasting,"AI for science, health, and biology; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Applications->Time Series,Applications,Accept (regular),false,,0,0,7,0.4159,https://icml.cc/virtual/2026/poster/64838,https://www.alphaxiv.org/abs/2605.16793
60980,RA-VLA: Retrieval-Augmented VLA for Test-Time Adaptation,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models; Systems, efficiency, and compression",Applications->Robotics,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/60980,
62598,WaterSIC: information-theoretically (near) optimal linear layer quantization,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Systems, efficiency, and compression",Deep Learning->Large Language Models,Deep Learning,Accept (spotlight),false,,7,3,0,0.0128,https://icml.cc/virtual/2026/poster/62598,https://www.alphaxiv.org/abs/2603.04956
65942,Causal Effect Identifiability in the Presence of Latent Confounders Without Auxiliary Variables,Causality and data-centric ML,General Machine Learning->Causality,General Machine Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/65942,
61421,Federated Data and Feature Selection by Generalized CUR Decomposition,"AI for science, health, and biology; Causality and data-centric ML; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",General Machine Learning->Everything Else,General Machine Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61421,
66391,Text Generation as Continuous Latent Dynamics via Reinforcement Learning,RL for LLMs and verifiable rewards,Reinforcement Learning->Deep RL,Reinforcement Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/66391,
66394,Just Y-Prediction: Enabling Historical Cumulative Inconsistency in Label Diffusion for Learning with Noisy Label,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",General Machine Learning->Unsupervised and Semi-supervised Learning,General Machine Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/66394,
63949,Beyond Generative Priors: Minority Sampling with JEPA-Guided Diffusion,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Robotics and world models; Theory, optimization, and sampling",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,5,4,6,0.4015,https://icml.cc/virtual/2026/poster/63949,https://www.alphaxiv.org/abs/2605.24631
61531,Orthogonal Model Merging,Other / uncategorized,"General Machine Learning->Transfer, Multitask and Meta-learning",General Machine Learning,Accept (regular),false,,26,6,32,0.7382,https://icml.cc/virtual/2026/poster/61531,https://www.alphaxiv.org/abs/2602.05943
62733,Self-Guidance: Enhancing Neural Codecs via Decoder Manifold Alignment,"Agents, tools, and computer use; Safety, alignment, governance, and risk; Systems, efficiency, and compression","Applications->Language, Speech and Dialog",Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62733,
63251,MiniX: Mitigating Low-Rank Collapse and Attention Bottlenecks in Tabular Foundation Models,"Memorization, evaluation, and generalization; Systems, efficiency, and compression",,,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63251,
63801,Suppress and Diversify: Refining Robust Pathways for Corruption Robustness,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",,,Accept (spotlight),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63801,
64437,CauseCollab: Causal Unified and Modality-Agnostic Network for Heterogeneous Collaborative Perception,"Agents, tools, and computer use; Causality and data-centric ML; Multimodal, vision-language, and video; Systems, efficiency, and compression",Applications->Computer Vision,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/64437,
65804,One Model to Translate Them All: Universal Any-to-Any Translation for Heterogeneous Collaborative Perception,"Agents, tools, and computer use; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",Applications->Computer Vision,Applications,Accept (regular),false,,3,3,3,0.2857,https://icml.cc/virtual/2026/poster/65804,https://www.alphaxiv.org/abs/2605.17907
61953,Categorical Flow Maps,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Theory, optimization, and sampling",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,87,11,67,0.9585,https://icml.cc/virtual/2026/poster/61953,https://www.alphaxiv.org/abs/2602.12233
66128,Learning-augmented Rent-or-Buy with a Sample,"Theory, optimization, and sampling",Theory->Everything Else,Theory,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/66128,
61033,FIBER: A Differentially Private Optimizer with Filter-Aware Innovation Bias Correction,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Theory->Optimization,Theory,Accept (regular),false,,2,0,0,0.0022,https://icml.cc/virtual/2026/poster/61033,https://www.alphaxiv.org/abs/2605.03425
60935,Effective Reasoning Chains Reduce Intrinsic Dimensionality,"Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",,,Accept (spotlight),false,,33,0,0,0.0364,https://icml.cc/virtual/2026/poster/60935,https://www.alphaxiv.org/abs/2602.09276
67146,Position: Age Estimation Models Do Not Process Biometric Data,"Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",Social Aspects->Privacy,Social Aspects,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/67146,https://www.alphaxiv.org/abs/2605.17347
61422,Riemannian Diffusion Models on General Manifolds via Physics-Informed Neural Networks,"AI for science, health, and biology; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,2,0,0,0.0022,https://icml.cc/virtual/2026/poster/61422,https://www.alphaxiv.org/abs/2605.31106
63819,Parameter Manifold Purification,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/63819,
64855,Entropy-Aware On-Policy Distillation of Language Models,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,58,78,0,0.1966,https://icml.cc/virtual/2026/poster/64855,https://www.alphaxiv.org/abs/2603.07079
